# CADENCE on-board capture (CPX SPI-flash logger)
# samples=16643  rate_hz=64  duration_s=260.03
# protocol: STILL>WALK>FREEZE>WALK>FREEZE>WALK>FREEZE>WALK>STILL
# analyze: --labels still,walk,freeze,walk,freeze,walk,freeze,walk,still --freeze-phases 2,4,6
idx,t_s,ax_mg,ay_mg,az_mg,phase
94,1.4688,-265,925,-757,0
95,1.4844,-136,1011,-750,0
96,1.5000,-82,1027,-671,0
97,1.5156,-62,1132,-664,0
98,1.5313,-109,1171,-691,0
99,1.5469,82,1210,-707,0
100,1.5625,164,1160,-746,0
101,1.5781,195,1019,-683,0
102,1.5938,351,1097,-613,0
103,1.6094,605,1171,-617,0
104,1.6250,695,1082,-804,0
105,1.6406,707,1066,-847,0
106,1.6563,789,1234,-855,0
107,1.6719,578,980,-867,0
108,1.6875,289,1890,1199,0
109,1.7031,-1421,914,464,0
110,1.7188,19,1105,-472,0
111,1.7344,58,1839,-222,0
112,1.7500,226,1050,-476,0
113,1.7656,-136,890,-386,0
114,1.7813,-300,972,-316,0
115,1.7969,-265,996,-386,0
116,1.8125,-246,1089,-210,0
117,1.8281,58,1074,-156,0
118,1.8438,-85,968,-199,0
119,1.8594,-238,964,-199,0
120,1.8750,-167,925,-496,0
121,1.8906,-250,843,-343,0
122,1.9063,-234,828,-355,0
123,1.9219,-144,933,-285,0
124,1.9375,-167,914,-203,0
125,1.9531,-152,925,-292,0
126,1.9688,-242,898,-253,0
127,1.9844,-179,921,-304,0
128,2.0000,-156,910,-359,0
129,2.0156,-183,910,-308,0
130,2.0312,-164,925,-324,0
131,2.0469,-167,949,-312,0
132,2.0625,-175,953,-328,0
133,2.0781,-113,914,-300,0
134,2.0937,-58,937,-304,0
135,2.1094,-74,957,-371,0
136,2.1250,-148,929,-296,0
137,2.1406,-136,925,-277,0
138,2.1562,-218,945,-312,0
139,2.1719,-234,996,-328,0
140,2.1875,-238,996,-402,0
141,2.2031,-261,1140,-445,0
142,2.2187,-121,1175,-359,0
143,2.2344,-97,1246,-406,0
144,2.2500,-82,1273,-429,0
145,2.2656,-93,1253,-414,0
146,2.2812,-234,1257,-406,0
147,2.2969,-492,1378,-394,0
148,2.3125,-578,1414,-464,0
149,2.3281,-773,1503,-417,0
150,2.3437,-695,1394,-285,0
151,2.3594,-652,1457,-242,0
152,2.3750,-410,1878,-152,0
153,2.3906,-281,1734,-250,0
154,2.4062,-664,1214,-105,0
155,2.4219,-660,878,-97,0
156,2.4375,-621,1179,-273,0
157,2.4531,-566,796,187,0
158,2.4687,-859,328,35,0
159,2.4844,-933,492,144,0
160,2.5000,-937,546,-15,0
161,2.5156,-82,687,-195,0
162,2.5312,-277,761,-253,0
163,2.5469,-371,855,-425,0
164,2.5625,-382,1003,-566,0
165,2.5781,-367,976,-1164,0
166,2.5937,503,1386,-1789,0
167,2.6094,1648,1585,-816,0
168,2.6250,1300,703,-613,0
169,2.6406,667,511,-402,0
170,2.6562,-394,605,-687,0
171,2.6719,-593,750,-562,0
172,2.6875,-539,800,-429,0
173,2.7031,-136,851,-332,0
174,2.7187,-242,871,-410,0
175,2.7344,-230,933,-480,0
176,2.7500,-167,1050,-601,0
177,2.7656,-85,1277,-703,0
178,2.7812,54,1421,-718,0
179,2.7969,328,1546,-945,0
180,2.8125,535,1550,-937,0
181,2.8281,531,1414,-1085,0
182,2.8437,742,1406,-992,0
183,2.8594,1179,1261,-1160,0
184,2.8750,1269,1109,-1128,0
185,2.8906,1171,675,-1121,0
186,2.9062,351,1812,187,0
187,2.9219,-1316,1343,816,0
188,2.9375,-1187,1011,-753,0
189,2.9531,-375,1953,-273,0
190,2.9687,-128,1117,-667,0
191,2.9844,121,898,-656,0
192,3.0000,-167,898,-480,0
193,3.0156,-429,1023,-410,0
194,3.0312,-42,1027,-425,0
195,3.0469,363,1292,-519,0
196,3.0625,144,1023,-195,0
197,3.0781,-93,832,-414,0
198,3.0937,-105,996,-378,0
199,3.1094,50,996,-359,0
200,3.1250,23,984,-324,0
201,3.1406,-109,910,-312,0
202,3.1562,-203,933,-253,0
203,3.1719,-250,910,-277,0
204,3.1875,-261,875,-261,0
205,3.2031,-253,851,-269,0
206,3.2187,-171,906,-277,0
207,3.2344,-234,894,-339,0
208,3.2500,-242,882,-312,0
209,3.2656,-218,921,-328,0
210,3.2812,-105,921,-292,0
211,3.2969,-152,953,-285,0
212,3.3125,-125,921,-332,0
213,3.3281,-78,921,-417,0
214,3.3437,-19,972,-402,0
215,3.3594,-89,960,-335,0
216,3.3750,-78,1015,-300,0
217,3.3906,-207,1066,-250,0
218,3.4062,-265,1136,-273,0
219,3.4219,-152,1230,-429,0
220,3.4375,-125,1230,-417,0
221,3.4531,-175,1246,-488,0
222,3.4687,-175,1191,-492,0
223,3.4844,-296,1210,-507,0
224,3.5000,-406,1464,-492,0
225,3.5156,-683,1570,-519,0
226,3.5312,-839,1605,-300,0
227,3.5469,-523,1394,-316,0
228,3.5625,-218,1753,-265,0
229,3.5781,-164,1757,-316,0
230,3.5937,-312,1332,-437,0
231,3.6094,-578,796,-253,0
232,3.6250,-554,917,-332,0
233,3.6406,-371,1199,-234,0
234,3.6562,-371,335,183,0
235,3.6719,-636,445,27,0
236,3.6875,-648,437,-39,0
237,3.7031,-503,546,-46,0
238,3.7187,7,617,-187,0
239,3.7344,-144,640,-167,0
240,3.7500,-226,718,-277,0
241,3.7656,-199,882,-375,0
242,3.7812,58,1015,-437,0
243,3.7969,109,1074,-429,0
244,3.8125,89,1121,-464,0
245,3.8281,82,1207,-507,0
246,3.8437,85,1207,-464,0
247,3.8594,46,1320,-496,0
248,3.8750,7,1351,-433,0
249,3.8906,27,1453,-437,0
250,3.9062,152,1515,-406,0
251,3.9219,23,1476,-410,0
252,3.9375,-46,1558,-539,0
253,3.9531,31,1445,-523,0
254,3.9687,105,1394,-578,0
255,3.9844,156,1253,-484,0
256,4.0000,156,1191,-378,0
257,4.0156,210,1105,-488,0
258,4.0312,425,1000,-621,0
259,4.0469,468,1011,-636,0
260,4.0625,484,1031,-574,0
261,4.0781,527,1019,-585,0
262,4.0937,441,1011,-628,0
263,4.1094,300,890,-656,0
264,4.1250,343,1082,-371,0
265,4.1406,-718,1273,1128,0
266,4.1562,-1949,1250,1210,0
267,4.1719,-644,777,-957,0
268,4.1875,-195,2156,-570,0
269,4.2031,-46,2117,460,0
270,4.2187,367,796,-796,0
271,4.2344,-460,757,-175,0
272,4.2500,-734,535,-554,0
273,4.2656,-683,953,-613,0
274,4.2812,-328,1085,-125,0
275,4.2969,-19,1242,-136,0
276,4.3125,199,925,-468,0
277,4.3281,-250,910,-242,0
278,4.3437,-97,906,-320,0
279,4.3594,7,984,-390,0
280,4.3750,-89,957,-429,0
281,4.3906,-144,941,-371,0
282,4.4062,-136,941,-312,0
283,4.4219,-164,890,-328,0
284,4.4375,-167,890,-296,0
285,4.4531,-179,894,-332,0
286,4.4687,-218,875,-296,0
287,4.4844,-109,910,-296,0
288,4.5000,-191,902,-414,0
289,4.5156,-242,855,-359,0
290,4.5312,-265,867,-363,0
291,4.5469,-203,914,-398,0
292,4.5625,-148,917,-292,0
293,4.5781,-242,878,-421,0
294,4.5937,-250,890,-367,0
295,4.6094,-214,917,-300,0
296,4.6250,-207,921,-351,0
297,4.6406,-82,1066,-320,0
298,4.6562,-136,917,-355,0
299,4.6719,-78,890,-351,0
300,4.6875,-19,847,-421,0
301,4.7031,-27,941,-394,0
302,4.7187,-261,964,-503,0
303,4.7344,-152,972,-539,0
304,4.7500,-93,929,-515,0
305,4.7656,-50,941,-410,0
306,4.7812,7,824,-640,0
307,4.7969,-7,1074,-503,0
308,4.8125,121,792,-523,0
309,4.8281,-31,839,-656,0
310,4.8437,-230,1246,-835,0
311,4.8594,-222,1140,-843,0
312,4.8750,-140,1023,-832,0
313,4.8906,-125,953,-816,0
314,4.9062,-140,902,-812,0
315,4.9219,-171,718,-804,0
316,4.9375,-207,820,-890,0
317,4.9531,-238,671,-824,0
318,4.9687,-78,562,-652,0
319,4.9844,-343,660,-496,0
320,5.0000,-199,484,-320,0
321,5.0156,-398,460,-402,0
322,5.0312,-472,523,-453,0
323,5.0469,-468,679,-320,0
324,5.0625,-410,773,-234,0
325,5.0781,-289,851,-214,0
326,5.0937,-296,941,-238,0
327,5.1094,-300,992,-242,0
328,5.1250,-238,1019,-257,0
329,5.1406,-164,1007,-234,0
330,5.1562,-183,992,-210,0
331,5.1719,-253,968,-179,0
332,5.1875,-289,976,-97,0
333,5.2031,-261,964,-105,0
334,5.2187,-324,937,3,0
335,5.2344,-406,914,132,0
336,5.2500,-417,984,296,0
337,5.2656,-246,1167,257,0
338,5.2812,-171,1140,273,0
339,5.2969,-257,1488,214,0
340,5.3125,308,1386,1445,0
341,5.3281,-324,1617,-253,0
342,5.3437,-1113,894,-792,0
343,5.3594,-578,1089,-74,0
344,5.3750,460,1023,-683,0
345,5.3906,335,605,-566,0
346,5.4062,-476,914,-23,0
347,5.4219,-417,929,23,0
348,5.4375,-78,960,-66,0
349,5.4531,-89,976,-253,0
350,5.4687,-273,910,-335,0
351,5.4844,-265,898,-253,0
352,5.5000,-363,910,-234,0
353,5.5156,-277,941,-261,0
354,5.5312,-253,937,-175,0
355,5.5469,-242,914,-222,0
356,5.5625,-257,875,-265,0
357,5.5781,-238,855,-183,0
358,5.5937,-226,906,-148,0
359,5.6094,-160,960,-113,0
360,5.6250,-167,917,-175,0
361,5.6406,-218,921,-214,0
362,5.6562,-246,898,-253,0
363,5.6719,-183,941,-257,0
364,5.6875,-187,917,-238,0
365,5.7031,-210,945,-222,0
366,5.7187,-187,964,-203,0
367,5.7344,-199,980,-164,0
368,5.7500,-207,992,-195,0
369,5.7656,-152,957,-187,0
370,5.7812,-183,945,-242,0
371,5.7969,-242,929,-199,0
372,5.8125,-222,925,-156,0
373,5.8281,-203,964,-152,0
374,5.8437,-144,980,-246,0
375,5.8594,-273,925,-93,0
376,5.8750,-246,917,-152,0
377,5.8906,-207,960,-179,0
378,5.9062,-144,992,-121,0
379,5.9219,-203,964,-183,0
380,5.9375,-203,988,-74,0
381,5.9531,-199,1003,-246,0
382,5.9687,-214,964,-261,0
383,5.9844,-203,957,-343,0
384,6.0000,-82,968,-468,0
385,6.0156,39,824,-480,0
386,6.0312,58,832,-429,0
387,6.0469,-199,718,-332,0
388,6.0625,-175,757,-199,0
389,6.0781,-132,769,-171,0
390,6.0937,-136,792,-175,0
391,6.1094,-109,820,-160,0
392,6.1250,-128,855,-175,0
393,6.1406,-152,1023,210,0
394,6.1562,62,1058,421,0
395,6.1719,-113,1234,660,0
396,6.1875,-332,992,187,0
397,6.2031,-410,925,-414,0
398,6.2187,-187,1074,-453,0
399,6.2344,58,1074,-421,0
400,6.2500,144,1000,-296,0
401,6.2656,-292,937,-85,0
402,6.2812,-304,882,-31,0
403,6.2969,-54,960,-125,0
404,6.3125,-19,980,-214,0
405,6.3281,-31,933,-218,0
406,6.3437,-246,914,-152,0
407,6.3594,-273,902,-160,0
408,6.3750,-226,933,-109,0
409,6.3906,-203,929,-113,0
410,6.4062,-265,941,-187,0
411,6.4219,-250,933,-167,0
412,6.4375,-265,925,-210,0
413,6.4531,-242,921,-167,0
414,6.4687,-250,929,-117,0
415,6.4844,-175,933,-167,0
416,6.5000,-179,949,-160,0
417,6.5156,-222,941,-218,0
418,6.5312,-234,937,-191,0
419,6.5469,-214,929,-140,0
420,6.5625,-234,933,-148,0
421,6.5781,-238,917,-125,0
422,6.5937,-242,925,-207,0
423,6.6094,-238,917,-144,0
424,6.6250,-257,917,-164,0
425,6.6406,-253,941,-179,0
426,6.6562,-265,929,-187,0
427,6.6719,-246,917,-191,0
428,6.6875,-281,917,-179,0
429,6.7031,-265,902,-136,0
430,6.7187,-242,914,-167,0
431,6.7344,-289,902,-187,0
432,6.7500,-289,910,-183,0
433,6.7656,-304,906,-140,0
434,6.7812,-281,914,-148,0
435,6.7969,-273,902,-132,0
436,6.8125,-234,914,-144,0
437,6.8281,-246,921,-199,0
438,6.8437,-273,921,-136,0
439,6.8594,-253,910,-132,0
440,6.8750,-250,917,-121,0
441,6.8906,-289,894,-171,0
442,6.9062,-230,910,-167,0
443,6.9219,-250,953,-160,0
444,6.9375,-238,898,-152,0
445,6.9531,-242,914,-191,0
446,6.9687,-250,906,-203,0
447,6.9844,-242,937,-187,0
448,7.0000,-246,917,-117,0
449,7.0156,-281,929,-160,0
450,7.0312,-242,933,-148,0
451,7.0469,-234,917,-167,0
452,7.0625,-250,914,-148,0
453,7.0781,-269,933,-175,0
454,7.0937,-246,921,-140,0
455,7.1094,-250,929,-187,0
456,7.1250,-238,906,-171,0
457,7.1406,-242,925,-171,0
458,7.1562,-230,925,-121,0
459,7.1719,-234,929,-179,0
460,7.1875,-250,937,-195,0
461,7.2031,-246,914,-171,0
462,7.2187,-238,917,-167,0
463,7.2344,-226,929,-144,0
464,7.2500,-218,925,-97,0
465,7.2656,-218,925,-199,0
466,7.2812,-250,917,-125,0
467,7.2969,-230,929,-160,0
468,7.3125,-226,937,-128,0
469,7.3281,-257,925,-160,0
470,7.3437,-269,925,-136,0
471,7.3594,-238,917,-128,0
472,7.3750,-218,937,-113,0
473,7.3906,-234,925,-128,0
474,7.4062,-234,937,-121,0
475,7.4219,-218,937,-210,0
476,7.4375,-226,929,-136,0
477,7.4531,-242,917,-70,0
478,7.4687,-246,933,-195,0
479,7.4844,-242,921,-183,0
480,7.5000,-222,933,-144,0
481,7.5156,-250,945,-187,0
482,7.5312,-207,929,-160,0
483,7.5469,-242,917,-140,0
484,7.5625,-234,925,-132,0
485,7.5781,-203,917,-160,0
486,7.5937,-261,917,-191,0
487,7.6094,-285,894,-132,0
488,7.6250,-269,929,-117,0
489,7.6406,-234,945,-171,0
490,7.6562,-222,925,-128,0
491,7.6719,-207,902,-156,0
492,7.6875,-207,937,-156,0
493,7.7031,-222,953,-203,0
494,7.7187,-234,941,-121,0
495,7.7344,-234,925,-179,0
496,7.7500,-222,929,-175,0
497,7.7656,-214,917,-117,0
498,7.7812,-250,929,-144,0
499,7.7969,-230,933,-179,0
500,7.8125,-226,949,-191,0
501,7.8281,-265,894,-140,0
502,7.8437,-234,933,-117,0
503,7.8594,-250,937,-144,0
504,7.8750,-210,925,-171,0
505,7.8906,-214,910,-109,0
506,7.9062,-199,929,-171,0
507,7.9219,-222,945,-175,0
508,7.9375,-253,925,-78,0
509,7.9531,-250,933,-140,0
510,7.9687,-187,898,-160,0
511,7.9844,-203,914,-101,0
512,8.0000,-250,902,-125,0
513,8.0156,-261,921,-140,0
514,8.0312,-269,929,-199,0
515,8.0469,-246,933,-187,0
516,8.0625,-285,933,-164,0
517,8.0781,-253,914,-132,0
518,8.0937,-253,925,-152,0
519,8.1094,-210,945,-136,0
520,8.1250,-230,945,-156,0
521,8.1406,-253,921,-113,0
522,8.1562,-257,910,-175,0
523,8.1719,-261,929,-171,0
524,8.1875,-261,894,-117,0
525,8.2031,-261,917,-183,0
526,8.2187,-230,937,-183,0
527,8.2344,-230,937,-125,0
528,8.2500,-242,929,-175,0
529,8.2656,-210,925,-140,0
530,8.2812,-257,917,-167,0
531,8.2969,-253,933,-156,0
532,8.3125,-253,906,-148,0
533,8.3281,-238,937,-148,0
534,8.3437,-273,914,-164,0
535,8.3594,-246,925,-167,0
536,8.3750,-226,929,-140,0
537,8.3906,-203,929,-191,0
538,8.4062,-207,929,-210,0
539,8.4219,-199,921,-171,0
540,8.4375,-218,921,-164,0
541,8.4531,-242,921,-191,0
542,8.4687,-250,917,-222,0
543,8.4844,-226,917,-148,0
544,8.5000,-234,945,-195,0
545,8.5156,-234,921,-152,0
546,8.5312,-226,921,-152,0
547,8.5469,-214,921,-167,0
548,8.5625,-207,929,-164,0
549,8.5781,-277,921,-132,0
550,8.5937,-242,929,-152,0
551,8.6094,-218,914,-207,0
552,8.6250,-242,914,-175,0
553,8.6406,-257,917,-191,0
554,8.6562,-238,929,-187,0
555,8.6719,-253,921,-183,0
556,8.6875,-242,937,-144,0
557,8.7031,-261,921,-183,0
558,8.7187,-234,929,-132,0
559,8.7344,-234,910,-117,0
560,8.7500,-218,921,-207,0
561,8.7656,-234,933,-152,0
562,8.7812,-234,929,-156,0
563,8.7969,-242,929,-160,0
564,8.8125,-242,929,-171,0
565,8.8281,-222,914,-179,0
566,8.8437,-253,925,-187,0
567,8.8594,-214,910,-156,0
568,8.8750,-230,925,-121,0
569,8.8906,-226,925,-195,0
570,8.9062,-230,917,-128,0
571,8.9219,-238,914,-199,0
572,8.9375,-234,925,-171,0
573,8.9531,-226,925,-183,0
574,8.9687,-218,917,-183,0
575,8.9844,-253,933,-179,0
576,9.0000,-214,914,-167,0
577,9.0156,-226,921,-199,0
578,9.0312,-222,917,-156,0
579,9.0469,-230,925,-164,0
580,9.0625,-226,925,-148,0
581,9.0781,-234,925,-195,0
582,9.0937,-238,941,-132,0
583,9.1094,-238,929,-265,0
584,9.1250,-218,906,-156,0
585,9.1406,-214,925,-195,0
586,9.1562,-253,906,-207,0
587,9.1719,-257,910,-222,0
588,9.1875,-265,917,-152,0
589,9.2031,-222,925,-203,0
590,9.2187,-246,914,-156,0
591,9.2344,-250,929,-171,0
592,9.2500,-234,933,-164,0
593,9.2656,-250,921,-234,0
594,9.2812,-234,925,-175,0
595,9.2969,-238,921,-160,0
596,9.3125,-238,929,-203,0
597,9.3281,-214,925,-144,0
598,9.3437,-250,921,-171,0
599,9.3594,-238,910,-156,0
600,9.3750,-242,929,-222,0
601,9.3906,-257,921,-207,0
602,9.4062,-261,917,-167,0
603,9.4219,-246,929,-152,0
604,9.4375,-246,898,-164,0
605,9.4531,-234,929,-167,0
606,9.4687,-253,914,-167,0
607,9.4844,-238,914,-187,0
608,9.5000,-250,925,-210,0
609,9.5156,-238,933,-179,0
610,9.5312,-242,917,-164,0
611,9.5469,-250,910,-199,0
612,9.5625,-242,917,-156,0
613,9.5781,-253,917,-203,0
614,9.5937,-253,925,-187,0
615,9.6094,-257,914,-164,0
616,9.6250,-242,921,-117,0
617,9.6406,-238,929,-132,0
618,9.6562,-250,925,-175,0
619,9.6719,-242,906,-144,0
620,9.6875,-242,921,-164,0
621,9.7031,-250,921,-144,0
622,9.7187,-222,917,-167,0
623,9.7344,-238,933,-199,0
624,9.7500,-250,917,-171,0
625,9.7656,-234,917,-207,0
626,9.7812,-250,898,-187,0
627,9.7969,-242,933,-179,0
628,9.8125,-234,929,-199,0
629,9.8281,-257,917,-199,0
630,9.8437,-246,914,-148,0
631,9.8594,-242,921,-144,0
632,9.8750,-222,917,-128,0
633,9.8906,-238,921,-164,0
634,9.9062,-238,929,-175,0
635,9.9219,-230,941,-160,0
636,9.9375,-238,921,-222,0
637,9.9531,-234,925,-156,0
638,9.9687,-250,914,-175,0
639,9.9844,-246,925,-175,0
640,10.0000,-250,914,-148,0
641,10.0156,-234,925,-207,0
642,10.0312,-230,933,-171,0
643,10.0469,-238,925,-160,0
644,10.0625,-246,914,-246,0
645,10.0781,-207,925,-187,0
646,10.0937,-226,929,-128,0
647,10.1094,-246,917,-187,0
648,10.1250,-242,902,-214,0
649,10.1406,-242,910,-152,0
650,10.1562,-242,917,-144,0
651,10.1719,-238,925,-214,0
652,10.1875,-218,910,-144,0
653,10.2031,-246,925,-218,0
654,10.2187,-238,914,-191,0
655,10.2344,-242,941,-144,0
656,10.2500,-230,921,-136,0
657,10.2656,-246,925,-164,0
658,10.2812,-234,929,-226,0
659,10.2969,-234,925,-144,0
660,10.3125,-238,921,-156,0
661,10.3281,-250,921,-179,0
662,10.3437,-230,925,-160,0
663,10.3594,-253,917,-167,0
664,10.3750,-273,933,-171,0
665,10.3906,-246,921,-179,0
666,10.4062,-226,929,-164,0
667,10.4219,-230,917,-175,0
668,10.4375,-214,917,-203,0
669,10.4531,-242,933,-179,0
670,10.4687,-242,937,-121,0
671,10.4844,-242,902,-136,0
672,10.5000,-246,921,-164,0
673,10.5156,-246,925,-171,0
674,10.5312,-230,914,-136,0
675,10.5469,-253,921,-167,0
676,10.5625,-238,925,-210,0
677,10.5781,-230,917,-199,0
678,10.5937,-226,937,-117,0
679,10.6094,-230,917,-140,0
680,10.6250,-238,910,-144,0
681,10.6406,-253,929,-164,0
682,10.6562,-218,957,-136,0
683,10.6719,-246,910,-187,0
684,10.6875,-246,921,-207,0
685,10.7031,-222,921,-175,0
686,10.7187,-246,914,-152,0
687,10.7344,-238,925,-183,0
688,10.7500,-238,937,-152,0
689,10.7656,-253,914,-136,0
690,10.7812,-234,937,-167,0
691,10.7969,-242,945,-136,0
692,10.8125,-238,937,-105,0
693,10.8281,-253,925,-156,0
694,10.8437,-230,937,-171,0
695,10.8594,-246,925,-156,0
696,10.8750,-230,925,-132,0
697,10.8906,-250,933,-179,0
698,10.9062,-246,933,-156,0
699,10.9219,-242,906,-148,0
700,10.9375,-234,929,-171,0
701,10.9531,-246,933,-226,0
702,10.9687,-238,914,-183,0
703,10.9844,-246,937,-132,0
704,11.0000,-238,941,-218,0
705,11.0156,-234,910,-144,0
706,11.0312,-230,933,-156,0
707,11.0469,-238,925,-156,0
708,11.0625,-261,914,-152,0
709,11.0781,-234,910,-136,0
710,11.0937,-234,921,-140,0
711,11.1094,-238,917,-187,0
712,11.1250,-246,933,-187,0
713,11.1406,-250,910,-179,0
714,11.1562,-234,898,-121,0
715,11.1719,-253,929,-179,0
716,11.1875,-238,917,-187,0
717,11.2031,-238,921,-152,0
718,11.2187,-234,925,-187,0
719,11.2344,-234,921,-230,0
720,11.2500,-238,921,-164,0
721,11.2656,-257,917,-167,0
722,11.2812,-246,921,-136,0
723,11.2969,-222,937,-199,0
724,11.3125,-230,910,-191,0
725,11.3281,-253,929,-207,0
726,11.3437,-257,910,-117,0
727,11.3594,-273,921,-128,0
728,11.3750,-234,929,-175,0
729,11.3906,-234,917,-136,0
730,11.4062,-250,921,-179,0
731,11.4219,-250,914,-171,0
732,11.4375,-253,914,-152,0
733,11.4531,-238,937,-160,0
734,11.4687,-242,933,-136,0
735,11.4844,-238,917,-109,0
736,11.5000,-238,910,-132,0
737,11.5156,-269,933,-191,0
738,11.5312,-246,914,-175,0
739,11.5469,-238,925,-152,0
740,11.5625,-257,925,-183,0
741,11.5781,-234,921,-187,0
742,11.5937,-253,929,-144,0
743,11.6094,-226,917,-148,0
744,11.6250,-230,917,-191,0
745,11.6406,-230,933,-187,0
746,11.6562,-222,929,-93,0
747,11.6719,-246,921,-175,0
748,11.6875,-242,925,-160,0
749,11.7031,-230,925,-152,0
750,11.7187,-246,925,-97,0
751,11.7344,-242,917,-128,0
752,11.7500,-242,921,-207,0
753,11.7656,-246,925,-132,0
754,11.7812,-250,929,-128,0
755,11.7969,-242,921,-191,0
756,11.8125,-230,914,-171,0
757,11.8281,-250,917,-179,0
758,11.8437,-238,921,-195,0
759,11.8594,-238,914,-148,0
760,11.8750,-230,925,-125,0
761,11.8906,-226,917,-183,0
762,11.9062,-242,933,-203,0
763,11.9219,-242,925,-117,0
764,11.9375,-238,910,-136,0
765,11.9531,-226,929,-148,0
766,11.9687,-234,925,-109,0
767,11.9844,-230,917,-171,0
768,12.0000,-218,925,-171,0
769,12.0156,-273,921,-183,0
770,12.0312,-265,933,-191,0
771,12.0469,-210,929,-234,0
772,12.0625,-218,925,-136,0
773,12.0781,-230,925,-85,0
774,12.0937,-234,910,-125,0
775,12.1094,-226,917,-152,0
776,12.1250,-242,925,-113,0
777,12.1406,-222,925,-175,0
778,12.1562,-234,921,-167,0
779,12.1719,-257,945,-179,0
780,12.1875,-230,937,-140,0
781,12.2031,-234,937,-167,0
782,12.2187,-234,941,-171,0
783,12.2344,-234,929,-210,0
784,12.2500,-226,914,-183,0
785,12.2656,-218,921,-148,0
786,12.2812,-265,921,-105,0
787,12.2969,-230,949,-101,0
788,12.3125,-226,941,-179,0
789,12.3281,-226,910,-132,0
790,12.3437,-234,941,-218,0
791,12.3594,-250,929,-171,0
792,12.3750,-242,941,-179,0
793,12.3906,-242,937,-167,0
794,12.4062,-265,925,-152,0
795,12.4219,-277,921,-171,0
796,12.4375,-269,937,-191,0
797,12.4531,-234,917,-207,0
798,12.4687,-226,921,-183,0
799,12.4844,-222,914,-164,0
