# CADENCE on-board capture (CPX SPI-flash logger)
# samples=5950  rate_hz=64  duration_s=92.97
# protocol: STILL>WALK>FREEZE>WALK>FREEZE>WALK>FREEZE>WALK>STILL
# analyze: --labels still,walk,freeze,walk,freeze,walk,freeze,walk,still --freeze-phases 2,4,6
idx,t_s,ax_mg,ay_mg,az_mg,phase
125,1.9531,921,125,-472,0
126,1.9688,941,54,-492,0
127,1.9844,914,85,-488,0
128,2.0000,972,82,-554,0
129,2.0156,1000,-31,-503,0
130,2.0312,917,-35,-476,0
131,2.0469,1050,7,-519,0
132,2.0625,1089,85,-527,0
133,2.0781,1304,296,-609,0
134,2.0937,1312,472,-667,0
135,2.1094,1515,449,-757,0
136,2.1250,1429,226,-718,0
137,2.1406,1210,128,-390,0
138,2.1562,1378,320,-281,0
139,2.1719,1160,78,-425,0
140,2.1875,664,82,-261,0
141,2.2031,648,429,152,0
142,2.2187,500,406,496,0
143,2.2344,898,296,359,0
144,2.2500,542,300,382,0
145,2.2656,714,222,339,0
146,2.2812,875,27,324,0
147,2.2969,933,-191,281,0
148,2.3125,964,-222,332,0
149,2.3281,1011,-359,398,0
150,2.3437,1007,-441,363,0
151,2.3594,988,-257,304,0
152,2.3750,1046,-117,242,0
153,2.3906,1085,-58,226,0
154,2.4062,1144,-35,140,0
155,2.4219,1250,-70,42,0
156,2.4375,1335,-132,7,0
157,2.4531,1378,-105,-35,0
158,2.4687,1410,-50,-238,0
159,2.4844,1460,-93,-328,0
160,2.5000,1460,-109,-417,0
161,2.5156,1417,-50,-375,0
162,2.5312,1406,-3,-238,0
163,2.5469,1281,-54,-183,0
164,2.5625,1316,-164,-148,0
165,2.5781,1347,-312,-179,0
166,2.5937,992,-328,-406,0
167,2.6094,574,-453,-492,0
168,2.6250,691,-652,-253,0
169,2.6406,1210,-667,-273,0
170,2.6562,960,-625,-304,0
171,2.6719,1371,125,-234,0
172,2.6875,960,1023,35,0
173,2.7031,804,2449,632,0
174,2.7187,671,886,175,0
175,2.7344,1093,-23,-386,0
176,2.7500,1386,-11,-320,0
177,2.7656,1105,261,-726,0
178,2.7812,1113,656,-425,0
179,2.7969,812,273,-265,0
180,2.8125,511,42,-535,0
181,2.8281,648,332,-367,0
182,2.8437,992,320,-109,0
183,2.8594,1000,109,-187,0
184,2.8750,1398,-285,-269,0
185,2.8906,1230,167,-375,0
186,2.9062,847,230,-437,0
187,2.9219,847,199,-460,0
188,2.9375,878,128,-394,0
189,2.9531,863,175,-406,0
190,2.9687,875,207,-277,0
191,2.9844,871,218,-300,0
192,3.0000,871,210,-375,0
193,3.0156,855,214,-398,0
194,3.0312,847,179,-480,0
195,3.0469,816,140,-425,0
196,3.0625,878,230,-417,0
197,3.0781,839,261,-351,0
198,3.0937,894,261,-371,0
199,3.1094,878,171,-332,0
200,3.1250,867,156,-355,0
201,3.1406,867,265,-316,0
202,3.1562,890,226,-363,0
203,3.1719,855,89,-382,0
204,3.1875,875,167,-417,0
205,3.2031,855,226,-492,0
206,3.2187,816,199,-457,0
207,3.2344,839,125,-492,0
208,3.2500,886,85,-464,0
209,3.2656,906,70,-414,0
210,3.2812,855,128,-453,0
211,3.2969,910,121,-476,0
212,3.3125,949,136,-484,0
213,3.3281,1000,78,-511,0
214,3.3437,1214,199,-511,0
215,3.3594,1023,-31,-441,0
216,3.3750,1105,82,-488,0
217,3.3906,1121,144,-554,0
218,3.4062,1207,207,-496,0
219,3.4219,1355,210,-632,0
220,3.4375,1421,441,-460,0
221,3.4531,1679,617,-378,0
222,3.4687,1800,703,-308,0
223,3.4844,1632,406,-386,0
224,3.5000,1308,15,-203,0
225,3.5156,1347,-195,-226,0
226,3.5312,1292,-257,-261,0
227,3.5469,796,50,11,0
228,3.5625,769,535,-300,0
229,3.5781,738,812,-382,0
230,3.5937,636,906,449,0
231,3.6094,300,621,429,0
232,3.6250,601,625,210,0
233,3.6406,750,359,234,0
234,3.6562,792,101,39,0
235,3.6719,851,-3,39,0
236,3.6875,921,31,-46,0
237,3.7031,984,-3,-148,0
238,3.7187,1011,27,-230,0
239,3.7344,1179,0,-203,0
240,3.7500,1289,-62,-195,0
241,3.7656,1281,-144,-296,0
242,3.7812,1414,-226,-472,0
243,3.7969,1398,-269,-550,0
244,3.8125,1460,-113,-480,0
245,3.8281,1585,3,-460,0
246,3.8437,1761,-66,-414,0
247,3.8594,2027,-195,-511,0
248,3.8750,1750,-492,-582,0
249,3.8906,1761,-851,-609,0
250,3.9062,1808,-1285,-996,0
251,3.9219,847,-1550,-1250,0
252,3.9375,753,-1832,-1097,0
253,3.9531,984,-2128,-882,0
254,3.9687,1097,-539,-578,0
255,3.9844,1273,386,757,0
256,4.0000,1480,1324,558,0
257,4.0156,1281,1546,35,0
258,4.0312,648,265,-613,0
259,4.0469,1476,234,-460,0
260,4.0625,2023,-886,-746,0
261,4.0781,957,164,-632,0
262,4.0937,1105,644,-425,0
263,4.1094,941,121,-125,0
264,4.1250,839,210,-359,0
265,4.1406,1003,164,-167,0
266,4.1562,1023,-31,-214,0
267,4.1719,1035,-66,-437,0
268,4.1875,906,160,-320,0
269,4.2031,1015,78,-343,0
270,4.2187,894,42,46,0
271,4.2344,1398,214,-164,0
272,4.2500,824,218,-304,0
273,4.2656,859,144,-289,0
274,4.2812,960,113,-242,0
275,4.2969,1000,148,-285,0
276,4.3125,781,222,-335,0
277,4.3281,925,140,-265,0
278,4.3437,800,144,-308,0
279,4.3594,894,140,-257,0
280,4.3750,976,113,-343,0
281,4.3906,902,125,-289,0
282,4.4062,875,113,-281,0
283,4.4219,882,125,-324,0
284,4.4375,906,78,-417,0
285,4.4531,894,89,-371,0
286,4.4687,968,109,-316,0
287,4.4844,839,210,-300,0
288,4.5000,957,226,-390,0
289,4.5156,890,148,-316,0
290,4.5312,1042,97,-417,0
291,4.5469,1054,226,-417,0
292,4.5625,1003,-62,-484,0
293,4.5781,1050,-7,-519,0
294,4.5937,1132,7,-332,0
295,4.6094,1199,78,-308,0
296,4.6250,1347,175,-343,0
297,4.6406,1296,226,-417,0
298,4.6562,1289,332,-335,0
299,4.6719,1679,390,-347,0
300,4.6875,1804,636,-359,0
301,4.7031,1761,636,-394,0
302,4.7187,1789,484,-257,0
303,4.7344,1671,238,-320,0
304,4.7500,1347,207,-218,0
305,4.7656,1210,70,-23,0
306,4.7812,750,785,-187,0
307,4.7969,750,691,97,0
308,4.8125,339,710,308,0
309,4.8281,386,855,89,0
310,4.8437,441,730,-109,0
311,4.8594,570,378,-113,0
312,4.8750,625,136,-257,0
313,4.8906,683,105,-253,0
314,4.9062,804,-11,-312,0
315,4.9219,992,-42,-441,0
316,4.9375,1078,-27,-507,0
317,4.9531,1117,-78,-472,0
318,4.9687,1128,70,-523,0
319,4.9844,1234,85,-515,0
320,5.0000,1265,42,-621,0
321,5.0156,1355,-54,-558,0
322,5.0312,1441,-156,-539,0
323,5.0469,1601,31,-718,0
324,5.0625,1695,-11,-917,0
325,5.0781,1847,-207,-1148,0
326,5.0937,1425,-597,-742,0
327,5.1094,1812,-1093,-808,0
328,5.1250,1699,-1656,-925,0
329,5.1406,1527,-1921,-1050,0
330,5.1562,757,-1640,-980,0
331,5.1719,867,-1144,-726,0
332,5.1875,1742,-656,-347,0
333,5.2031,1097,414,925,0
334,5.2187,1652,1574,792,0
335,5.2344,750,1109,-183,0
336,5.2500,640,66,-710,0
337,5.2656,1890,-937,-511,0
338,5.2812,1777,-562,-617,0
339,5.2969,562,410,-566,0
340,5.3125,1097,300,-210,0
341,5.3281,679,183,-351,0
342,5.3437,1027,27,-156,0
343,5.3594,1269,-179,-449,0
344,5.3750,773,70,-27,0
345,5.3906,171,246,-218,0
346,5.4062,796,242,-265,0
347,5.4219,957,105,-371,0
348,5.4375,921,121,-324,0
349,5.4531,992,101,-304,0
350,5.4687,960,70,-285,0
351,5.4844,933,121,-242,0
352,5.5000,863,117,-285,0
353,5.5156,949,105,-277,0
354,5.5312,968,222,-304,0
355,5.5469,937,171,-300,0
356,5.5625,914,179,-250,0
357,5.5781,902,175,-308,0
358,5.5937,1007,195,-238,0
359,5.6094,937,121,-316,0
360,5.6250,875,152,-359,0
361,5.6406,855,144,-289,0
362,5.6562,925,50,-195,0
363,5.6719,933,3,-308,0
364,5.6875,898,46,-253,0
365,5.7031,859,132,-332,0
366,5.7187,992,70,-277,0
367,5.7344,992,78,-355,0
368,5.7500,988,89,-339,0
369,5.7656,1015,62,-351,0
370,5.7812,1050,-42,-363,0
371,5.7969,1035,-35,-324,0
372,5.8125,1042,3,-269,0
373,5.8281,1054,-19,-292,0
374,5.8437,1144,31,-300,0
375,5.8594,1074,27,-320,0
376,5.8750,1085,46,-257,0
377,5.8906,1070,132,-343,0
378,5.9062,1304,226,-433,0
379,5.9219,1464,316,-492,0
380,5.9375,1667,390,-308,0
381,5.9531,1527,101,-277,0
382,5.9687,1464,3,-339,0
383,5.9844,1480,-171,-367,0
384,6.0000,1031,-210,-480,0
385,6.0156,855,-15,-414,0
386,6.0312,828,132,-464,0
387,6.0469,1027,128,-70,0
388,6.0625,453,105,-117,0
389,6.0781,402,-66,-207,0
390,6.0937,429,121,-324,0
391,6.1094,515,-54,-351,0
392,6.1250,437,-355,-691,0
393,6.1406,570,-519,-683,0
394,6.1562,601,-632,-792,0
395,6.1719,531,-406,-789,0
396,6.1875,613,-242,-835,0
397,6.2031,570,-343,-984,0
398,6.2187,644,-316,-835,0
399,6.2344,421,-66,-785,0
400,6.2500,402,78,-765,0
401,6.2656,273,89,-734,0
402,6.2812,410,-58,-683,0
403,6.2969,156,156,-597,0
404,6.3125,160,484,-414,0
405,6.3281,351,441,-257,0
406,6.3437,183,457,-277,0
407,6.3594,277,394,-218,0
408,6.3750,351,195,-328,0
409,6.3906,445,-27,-265,0
410,6.4062,742,-85,-292,0
411,6.4219,949,-179,-140,0
412,6.4375,996,-109,-144,0
413,6.4531,1699,-74,-70,0
414,6.4687,2003,160,-160,0
415,6.4844,1812,82,-433,0
416,6.5000,1894,-89,-437,0
417,6.5156,1785,-542,-1003,0
418,6.5312,2160,-640,-1566,0
419,6.5469,1476,-1027,-1710,0
420,6.5625,1011,-1578,-1636,0
421,6.5781,871,-839,-1863,0
422,6.5937,652,-402,183,0
423,6.6094,2796,863,-683,0
424,6.6250,2710,511,-27,0
425,6.6406,1222,203,-191,0
426,6.6562,1019,-35,-250,0
427,6.6719,812,-66,-351,0
428,6.6875,1167,183,-93,0
429,6.7031,1777,-269,-296,0
430,6.7187,894,35,-304,0
431,6.7344,949,-46,-300,0
432,6.7500,914,-7,-128,0
433,6.7656,894,324,-144,0
434,6.7812,917,136,-160,0
435,6.7969,953,74,-277,0
436,6.8125,925,101,-300,0
437,6.8281,937,117,-277,0
438,6.8437,902,199,-203,0
439,6.8594,906,156,-261,0
440,6.8750,875,136,-320,0
441,6.8906,933,105,-160,0
442,6.9062,984,156,-234,0
443,6.9219,902,207,-292,0
444,6.9375,914,242,-175,0
445,6.9531,941,117,-246,0
446,6.9687,863,78,-273,0
447,6.9844,902,58,-308,0
448,7.0000,953,105,-253,0
449,7.0156,960,31,-265,0
450,7.0312,902,-62,-199,0
451,7.0469,972,-7,-320,0
452,7.0625,941,-19,-250,0
453,7.0781,1000,50,-265,0
454,7.0937,1117,62,-222,0
455,7.1094,1128,97,-312,0
456,7.1250,1203,109,-152,0
457,7.1406,1242,128,-187,0
458,7.1562,1242,113,-214,0
459,7.1719,1257,324,-417,0
460,7.1875,1281,183,-531,0
461,7.2031,1320,351,-601,0
462,7.2187,1738,402,-511,0
463,7.2344,1394,601,-101,0
464,7.2500,1375,113,-125,0
465,7.2656,1378,-199,-183,0
466,7.2812,1082,-371,-308,0
467,7.2969,863,-257,-273,0
468,7.3125,847,292,3,0
469,7.3281,167,519,-46,0
470,7.3437,820,667,113,0
471,7.3594,496,621,-15,0
472,7.3750,351,484,-58,0
473,7.3906,542,132,-218,0
474,7.4062,386,23,-316,0
475,7.4219,398,11,-464,0
476,7.4375,761,58,-566,0
477,7.4531,847,46,-695,0
478,7.4687,816,7,-839,0
479,7.4844,847,-89,-929,0
480,7.5000,867,-109,-980,0
481,7.5156,921,-50,-1105,0
482,7.5312,996,-85,-1273,0
483,7.5469,1035,-93,-1402,0
484,7.5625,1035,-74,-1382,0
485,7.5781,957,-7,-1410,0
486,7.5937,941,78,-1246,0
487,7.6094,910,97,-1136,0
488,7.6250,878,171,-1195,0
489,7.6406,1011,121,-1207,0
490,7.6562,1027,164,-1269,0
491,7.6719,1019,199,-1343,0
492,7.6875,917,121,-1554,0
493,7.7031,710,-140,-1429,0
494,7.7187,535,-121,-1480,0
495,7.7344,1546,-750,-1492,0
496,7.7500,796,-746,-1285,0
497,7.7656,570,-941,-1250,0
498,7.7812,640,-1433,-933,0
499,7.7969,78,-1507,-789,0
500,7.8125,218,109,-1128,0
501,7.8281,878,300,-953,0
502,7.8437,796,-199,-589,0
503,7.8594,796,-210,-7,0
504,7.8750,863,-39,695,0
505,7.8906,1335,738,-187,0
506,7.9062,1226,15,-136,0
507,7.9219,980,-269,-105,0
508,7.9375,1003,58,-363,0
509,7.9531,835,-39,-617,0
510,7.9687,828,-203,-621,0
511,7.9844,812,-250,-515,0
512,8.0000,910,-222,-285,0
513,8.0156,976,-152,-164,0
514,8.0312,984,-144,-164,0
515,8.0469,980,-31,-199,0
516,8.0625,968,-156,-312,0
517,8.0781,917,-132,-261,0
518,8.0937,964,-230,-273,0
519,8.1094,1023,-125,-199,0
520,8.1250,945,-42,-171,0
521,8.1406,925,-70,-191,0
522,8.1562,906,-105,-183,0
523,8.1719,921,-42,-85,0
524,8.1875,875,19,-128,0
525,8.2031,921,-15,-156,0
526,8.2187,871,-23,-152,0
527,8.2344,886,7,-89,0
528,8.2500,871,31,-136,0
529,8.2656,839,-50,-140,0
530,8.2812,742,23,-152,0
531,8.2969,898,500,-324,0
532,8.3125,953,355,-171,0
533,8.3281,1093,105,42,0
534,8.3437,1148,234,19,0
535,8.3594,1160,488,-121,0
536,8.3750,1246,-50,-812,0
537,8.3906,1500,253,-492,0
538,8.4062,1351,250,-433,0
539,8.4219,1503,226,-687,0
540,8.4375,1156,304,-445,0
541,8.4531,742,492,-257,0
542,8.4687,1105,476,-191,0
543,8.4844,437,851,-421,0
544,8.5000,625,921,-464,0
545,8.5156,585,617,-546,0
546,8.5312,515,449,-519,0
547,8.5469,656,429,-605,0
548,8.5625,710,316,-656,0
549,8.5781,738,238,-636,0
550,8.5937,789,207,-613,0
551,8.6094,769,265,-500,0
552,8.6250,941,257,-625,0
553,8.6406,960,296,-484,0
554,8.6562,957,304,-593,0
555,8.6719,953,277,-632,0
556,8.6875,1035,234,-601,0
557,8.7031,1062,191,-683,0
558,8.7187,1175,-42,-730,0
559,8.7344,960,0,-695,0
560,8.7500,894,-66,-562,0
561,8.7656,1039,-140,-722,0
562,8.7812,1062,-250,-808,0
563,8.7969,1093,-339,-820,0
564,8.8125,1042,-414,-761,0
565,8.8281,1039,-593,-679,0
566,8.8437,980,-757,-699,0
567,8.8594,964,-675,-527,0
568,8.8750,902,-488,-437,0
569,8.8906,914,-636,-472,0
570,8.9062,1308,-707,-472,0
571,8.9219,1066,-941,-191,0
572,8.9375,210,-699,93,0
573,8.9531,1523,515,960,0
574,8.9687,1285,925,-144,0
575,8.9844,1910,11,-234,0
576,9.0000,1687,351,-277,0
577,9.0156,996,152,-273,0
578,9.0312,1054,23,-222,0
579,9.0469,1027,390,125,0
580,9.0625,62,292,-578,0
581,9.0781,457,570,-328,0
582,9.0937,1332,-191,-582,0
583,9.1094,609,-27,-35,0
584,9.1250,933,11,-289,0
585,9.1406,851,78,-328,0
586,9.1562,878,74,-332,0
587,9.1719,957,-50,-328,0
588,9.1875,902,-11,-382,0
589,9.2031,921,15,-453,0
590,9.2187,789,7,-476,0
591,9.2344,910,-39,-449,0
592,9.2500,898,-11,-433,0
593,9.2656,875,-39,-449,0
594,9.2812,898,-62,-566,0
595,9.2969,812,-35,-449,0
596,9.3125,898,-74,-371,0
597,9.3281,882,7,-359,0
598,9.3437,910,19,-347,0
599,9.3594,941,0,-359,0
600,9.3750,917,35,-359,0
601,9.3906,906,-11,-324,0
602,9.4062,886,-46,-281,0
603,9.4219,894,11,-335,0
604,9.4375,871,-15,-375,0
605,9.4531,906,27,-351,0
606,9.4687,988,93,-226,0
607,9.4844,1011,148,-328,0
608,9.5000,1000,148,-335,0
609,9.5156,1078,175,-460,0
610,9.5312,1183,-31,-398,0
611,9.5469,1222,148,-492,0
612,9.5625,1378,226,-484,0
613,9.5781,1433,312,-523,0
614,9.5937,1472,261,-234,0
615,9.6094,1343,175,-218,0
616,9.6250,1292,121,-464,0
617,9.6406,1359,203,-335,0
618,9.6562,1390,-19,-468,0
619,9.6719,1230,-242,-476,0
620,9.6875,785,-39,-281,0
621,9.7031,789,285,-250,0
622,9.7187,550,523,246,0
623,9.7344,289,425,441,0
624,9.7500,417,593,226,0
625,9.7656,335,675,332,0
626,9.7812,367,601,308,0
627,9.7969,394,332,171,0
628,9.8125,796,-39,11,0
629,9.8281,894,-269,-191,0
630,9.8437,945,-335,-277,0
631,9.8594,1011,-394,-457,0
632,9.8750,980,-414,-472,0
633,9.8906,957,-480,-597,0
634,9.9062,960,-589,-757,0
635,9.9219,1058,-671,-800,0
636,9.9375,1222,-851,-1027,0
637,9.9531,1390,-1109,-980,0
638,9.9687,1441,-1617,-843,0
639,9.9844,1378,-1886,-1335,0
640,10.0000,1285,-1664,-558,0
641,10.0156,1742,-1921,-597,0
642,10.0312,523,-1277,332,0
643,10.0469,1242,585,433,0
644,10.0625,1398,1148,-296,0
645,10.0781,933,62,-386,0
646,10.0937,679,42,-300,0
647,10.1094,902,-42,-343,0
648,10.1250,917,54,-332,0
649,10.1406,859,-50,-398,0
650,10.1562,964,-23,-304,0
651,10.1719,937,101,-246,0
652,10.1875,941,140,-296,0
653,10.2031,937,160,-257,0
654,10.2187,898,117,-253,0
655,10.2344,937,121,-230,0
656,10.2500,933,187,-238,0
657,10.2656,902,82,-316,0
658,10.2812,851,39,-281,0
659,10.2969,910,160,-199,0
660,10.3125,929,164,-179,0
661,10.3281,906,167,-191,0
662,10.3437,914,121,-203,0
663,10.3594,914,101,-214,0
664,10.3750,949,191,-214,0
665,10.3906,921,242,-285,0
666,10.4062,929,199,-292,0
667,10.4219,933,175,-250,0
668,10.4375,937,117,-250,0
669,10.4531,917,70,-285,0
670,10.4687,886,27,-277,0
671,10.4844,898,39,-195,0
672,10.5000,921,113,-175,0
673,10.5156,921,70,-238,0
674,10.5312,917,82,-238,0
675,10.5469,929,74,-281,0
676,10.5625,914,74,-238,0
677,10.5781,925,105,-253,0
678,10.5937,898,62,-265,0
679,10.6094,941,113,-265,0
680,10.6250,933,117,-246,0
681,10.6406,925,78,-226,0
682,10.6562,921,70,-265,0
683,10.6719,910,93,-273,0
684,10.6875,921,82,-246,0
685,10.7031,933,97,-230,0
686,10.7187,925,93,-242,0
687,10.7344,917,113,-242,0
688,10.7500,925,74,-261,0
689,10.7656,929,78,-253,0
690,10.7812,929,82,-218,0
691,10.7969,921,82,-242,0
692,10.8125,925,128,-230,0
693,10.8281,941,164,-250,0
694,10.8437,945,109,-210,0
695,10.8594,929,97,-230,0
696,10.8750,910,101,-253,0
697,10.8906,878,101,-289,0
698,10.9062,910,89,-214,0
699,10.9219,925,85,-238,0
700,10.9375,925,101,-226,0
701,10.9531,933,113,-250,0
702,10.9687,902,78,-281,0
703,10.9844,917,66,-265,0
704,11.0000,914,82,-214,0
705,11.0156,917,101,-234,0
706,11.0312,914,101,-253,0
707,11.0469,925,148,-269,0
708,11.0625,949,89,-296,0
709,11.0781,933,74,-183,0
710,11.0937,929,70,-195,0
711,11.1094,914,78,-238,0
712,11.1250,921,62,-230,0
713,11.1406,906,74,-277,0
714,11.1562,941,101,-207,0
715,11.1719,945,109,-218,0
716,11.1875,937,74,-273,0
717,11.2031,917,89,-347,0
718,11.2187,902,74,-289,0
719,11.2344,921,78,-269,0
720,11.2500,929,66,-187,0
721,11.2656,925,89,-250,0
722,11.2812,929,74,-277,0
723,11.2969,921,70,-304,0
724,11.3125,925,62,-199,0
725,11.3281,929,89,-273,0
726,11.3437,937,78,-281,0
727,11.3594,921,74,-273,0
728,11.3750,917,82,-210,0
729,11.3906,910,78,-214,0
730,11.4062,941,78,-273,0
731,11.4219,925,54,-269,0
732,11.4375,921,82,-218,0
733,11.4531,921,78,-273,0
734,11.4687,925,85,-250,0
735,11.4844,925,78,-230,0
736,11.5000,921,62,-312,0
737,11.5156,937,89,-230,0
738,11.5312,921,70,-273,0
739,11.5469,925,62,-250,0
740,11.5625,921,66,-300,0
741,11.5781,910,42,-273,0
742,11.5937,933,58,-195,0
743,11.6094,914,54,-257,0
744,11.6250,945,66,-207,0
745,11.6406,917,66,-230,0
746,11.6562,937,50,-164,0
747,11.6719,925,54,-238,0
748,11.6875,921,46,-261,0
749,11.7031,921,54,-285,0
750,11.7187,925,62,-277,0
751,11.7344,910,54,-238,0
752,11.7500,949,58,-195,0
753,11.7656,937,70,-257,0
754,11.7812,937,42,-261,0
755,11.7969,914,58,-238,0
756,11.8125,914,66,-242,0
757,11.8281,941,58,-261,0
758,11.8437,941,54,-218,0
759,11.8594,929,46,-230,0
760,11.8750,937,66,-292,0
761,11.8906,941,78,-238,0
762,11.9062,933,62,-246,0
763,11.9219,933,58,-191,0
764,11.9375,941,78,-226,0
765,11.9531,925,58,-183,0
766,11.9687,925,54,-230,0
767,11.9844,925,62,-269,0
768,12.0000,917,42,-292,0
769,12.0156,921,58,-269,0
770,12.0312,929,58,-242,0
771,12.0469,925,54,-246,0
772,12.0625,937,50,-207,0
773,12.0781,917,78,-257,0
774,12.0937,933,74,-199,0
775,12.1094,933,27,-257,0
776,12.1250,921,128,-277,0
777,12.1406,1000,132,-214,0
778,12.1562,941,78,-187,0
779,12.1719,953,218,-97,0
780,12.1875,949,265,-128,0
781,12.2031,820,-132,-339,0
782,12.2187,808,-156,-402,0
783,12.2344,859,-109,-367,0
784,12.2500,937,3,-253,0
785,12.2656,933,58,-214,0
786,12.2812,929,-15,-304,0
787,12.2969,859,-164,-285,0
788,12.3125,894,-82,-316,0
789,12.3281,890,39,-261,0
790,12.3437,949,85,-230,0
791,12.3594,949,105,-207,0
792,12.3750,941,54,-238,0
793,12.3906,945,-93,-246,0
794,12.4062,917,-82,-308,0
795,12.4219,949,3,-312,0
796,12.4375,929,-7,-265,0
797,12.4531,949,46,-265,0
798,12.4687,824,-167,-406,0
799,12.4844,847,-74,-429,0
800,12.5000,945,-42,-316,0
801,12.5156,960,27,-312,0
802,12.5312,980,125,-218,0
803,12.5469,953,234,-54,0
804,12.5625,917,195,-70,0
805,12.5781,921,-46,-207,0
806,12.5937,773,-351,-468,0
807,12.6094,863,-82,-386,0
808,12.6250,917,46,-394,0
809,12.6406,988,109,-191,0
810,12.6562,1000,175,-97,0
811,12.6719,976,207,-54,0
812,12.6875,902,11,-312,0
813,12.7031,808,-277,-425,0
814,12.7187,796,-179,-417,0
815,12.7344,898,-35,-429,0
816,12.7500,972,97,-156,0
817,12.7656,1000,46,-82,0
818,12.7812,980,148,-74,0
819,12.7969,933,31,-257,0
