# CADENCE free-form capture (CPX SPI-flash logger, on-device inference)
# samples=9698  rate_hz=64  duration_s=151.53
# phase = device-inferred state: 0=still  1=walk  2=freeze
# analyze: --labels still,walk,freeze --freeze-phases 2
idx,t_s,ax_mg,ay_mg,az_mg,phase
69,1.0781,125,-996,-128,1
70,1.0938,128,-992,-58,1
71,1.1094,136,-988,-46,1
72,1.1250,128,-992,-109,1
73,1.1406,89,-972,-58,1
74,1.1563,125,-1003,-42,1
75,1.1719,117,-996,-97,1
76,1.1875,128,-1007,-183,1
77,1.2031,125,-984,-128,1
78,1.2188,121,-992,-140,1
79,1.2344,125,-1000,-82,1
80,1.2500,132,-996,-121,1
81,1.2656,128,-1000,-74,1
82,1.2813,113,-980,-54,1
83,1.2969,132,-988,-66,1
84,1.3125,132,-988,-89,1
85,1.3281,128,-996,-70,1
86,1.3438,128,-996,-113,1
87,1.3594,128,-996,-58,1
88,1.3750,132,-964,-97,1
89,1.3906,128,-984,-140,1
90,1.4063,136,-992,-50,1
91,1.4219,117,-988,-54,1
92,1.4375,113,-988,-109,1
93,1.4531,125,-988,-113,1
94,1.4688,128,-996,-85,1
95,1.4844,125,-996,-97,1
96,1.5000,128,-996,-78,1
97,1.5156,113,-984,-70,1
98,1.5313,113,-1003,-66,1
99,1.5469,93,-988,-50,1
100,1.5625,125,-988,-152,1
101,1.5781,113,-992,-93,1
102,1.5938,117,-992,-82,1
103,1.6094,101,-996,-46,1
104,1.6250,128,-984,-109,1
105,1.6406,121,-992,-97,1
106,1.6563,132,-992,-113,1
107,1.6719,125,-984,-78,1
108,1.6875,132,-988,-132,1
109,1.7031,105,-984,-78,1
110,1.7188,140,-992,-93,1
111,1.7344,117,-992,-97,1
112,1.7500,109,-988,-39,1
113,1.7656,85,-980,-132,1
114,1.7813,128,-996,-132,1
115,1.7969,132,-992,-105,1
116,1.8125,101,-1000,-85,1
117,1.8281,117,-996,-66,1
118,1.8438,117,-1000,-89,1
119,1.8594,105,-984,-85,1
120,1.8750,125,-988,-105,1
121,1.8906,113,-992,-15,1
122,1.9063,125,-980,-167,1
123,1.9219,128,-996,-140,1
124,1.9375,136,-1003,-101,1
125,1.9531,101,-1003,-109,1
126,1.9688,105,-988,-121,1
127,1.9844,117,-980,-109,1
128,2.0000,121,-988,-85,2
129,2.0156,117,-1003,-70,2
130,2.0312,113,-1000,-97,2
131,2.0469,117,-1000,-78,2
132,2.0625,117,-988,-85,2
133,2.0781,128,-992,-70,2
134,2.0937,128,-996,-70,2
135,2.1094,128,-988,-74,2
136,2.1250,113,-988,-74,2
137,2.1406,128,-984,-113,2
138,2.1562,132,-996,-109,2
139,2.1719,136,-996,-113,2
140,2.1875,125,-988,-50,2
141,2.2031,128,-988,-101,2
142,2.2187,132,-996,-109,2
143,2.2344,117,-992,-121,2
144,2.2500,101,-1007,-46,2
145,2.2656,121,-984,-85,2
146,2.2812,117,-992,-85,2
147,2.2969,113,-1062,-66,2
148,2.3125,121,-988,-74,2
149,2.3281,121,-992,-70,2
150,2.3437,128,-1000,-70,2
151,2.3594,132,-984,-85,2
152,2.3750,125,-992,-62,2
153,2.3906,128,-984,-27,2
154,2.4062,121,-996,-74,2
155,2.4219,109,-980,-121,2
156,2.4375,117,-976,-117,2
157,2.4531,113,-996,-101,2
158,2.4687,125,-1007,-82,2
159,2.4844,140,-992,-93,2
160,2.5000,105,-988,-93,2
161,2.5156,97,-980,-121,2
162,2.5312,109,-980,-89,2
163,2.5469,113,-988,-70,2
164,2.5625,136,-992,-89,2
165,2.5781,125,-1003,-89,2
166,2.5937,125,-984,-97,2
167,2.6094,132,-980,-82,2
168,2.6250,140,-988,-66,2
169,2.6406,140,-988,-105,2
170,2.6562,128,-1000,-105,2
171,2.6719,121,-1000,-113,2
172,2.6875,121,-984,-82,2
173,2.7031,160,-992,-89,2
174,2.7187,128,-988,-113,2
175,2.7344,125,-980,-89,2
176,2.7500,113,-988,-62,2
177,2.7656,101,-972,-117,2
178,2.7812,113,-992,-93,2
179,2.7969,105,-992,-101,2
180,2.8125,109,-992,-93,2
181,2.8281,105,-992,-74,2
182,2.8437,97,-1000,-62,2
183,2.8594,109,-988,-101,2
184,2.8750,105,-988,-101,2
185,2.8906,113,-984,-62,2
186,2.9062,109,-980,-89,2
187,2.9219,105,-984,-82,2
188,2.9375,97,-988,-54,2
189,2.9531,101,-992,-101,2
190,2.9687,132,-992,-109,2
191,2.9844,125,-992,-105,2
192,3.0000,125,-992,-82,2
193,3.0156,109,-992,-82,2
194,3.0312,97,-988,-144,2
195,3.0469,109,-996,-105,2
196,3.0625,97,-1000,-74,2
197,3.0781,101,-980,-74,2
198,3.0937,117,-996,-62,2
199,3.1094,105,-1000,-66,2
200,3.1250,113,-984,-62,2
201,3.1406,101,-992,-62,2
202,3.1562,101,-984,-50,2
203,3.1719,97,-996,-66,2
204,3.1875,109,-992,-101,2
205,3.2031,101,-996,-74,2
206,3.2187,117,-996,-85,2
207,3.2344,93,-992,-66,2
208,3.2500,97,-992,-113,2
209,3.2656,117,-996,-82,2
210,3.2812,113,-980,-78,2
211,3.2969,113,-996,-121,2
212,3.3125,121,-976,-70,2
213,3.3281,121,-992,-97,2
214,3.3437,109,-996,-62,2
215,3.3594,89,-988,-78,2
216,3.3750,93,-996,-54,2
217,3.3906,97,-992,-74,2
218,3.4062,121,-992,-89,2
219,3.4219,109,-992,-74,2
220,3.4375,128,-988,-105,2
221,3.4531,105,-988,-58,2
222,3.4687,97,-992,-101,2
223,3.4844,113,-984,-125,2
224,3.5000,105,-1000,-85,2
225,3.5156,109,-1000,-89,2
226,3.5312,113,-1000,-105,2
227,3.5469,105,-988,-136,2
228,3.5625,109,-992,-78,2
229,3.5781,105,-988,-101,2
230,3.5937,105,-992,-82,2
231,3.6094,105,-984,-78,2
232,3.6250,125,-988,-85,2
233,3.6406,113,-984,-82,2
234,3.6562,101,-984,-85,2
235,3.6719,105,-1000,-109,2
236,3.6875,97,-1000,-66,2
237,3.7031,132,-992,-66,2
238,3.7187,101,-988,-140,2
239,3.7344,121,-984,-101,2
240,3.7500,125,-992,-105,2
241,3.7656,85,-988,-113,2
242,3.7812,101,-996,-105,2
243,3.7969,101,-996,-74,2
244,3.8125,105,-972,-136,2
245,3.8281,109,-984,-109,2
246,3.8437,117,-996,-93,2
247,3.8594,97,-992,-97,2
248,3.8750,113,-988,-62,2
249,3.8906,101,-1000,-74,2
250,3.9062,117,-988,-89,2
251,3.9219,105,-992,-93,2
252,3.9375,101,-996,-50,2
253,3.9531,125,-992,-109,2
254,3.9687,97,-996,-78,2
255,3.9844,70,-984,-148,2
256,4.0000,113,-984,-144,0
257,4.0156,109,-980,-136,0
258,4.0312,128,-980,-105,0
259,4.0469,121,-996,-117,0
260,4.0625,109,-980,-62,0
261,4.0781,97,-984,-78,0
262,4.0937,109,-988,-105,0
263,4.1094,117,-996,-89,0
264,4.1250,97,-996,-62,0
265,4.1406,89,-988,-85,0
266,4.1562,117,-984,-117,0
267,4.1719,113,-996,-70,0
268,4.1875,105,-972,-74,0
269,4.2031,97,-992,-46,0
270,4.2187,117,-988,-66,0
271,4.2344,105,-992,-85,0
272,4.2500,105,-984,-85,0
273,4.2656,109,-992,-105,0
274,4.2812,117,-988,-54,0
275,4.2969,109,-988,-78,0
276,4.3125,97,-984,-101,0
277,4.3281,85,-992,-82,0
278,4.3437,109,-1000,-23,0
279,4.3594,113,-996,-93,0
280,4.3750,113,-980,-62,0
281,4.3906,109,-992,-82,0
282,4.4062,101,-1000,-78,0
283,4.4219,117,-996,-78,0
284,4.4375,85,-992,-23,0
285,4.4531,109,-988,-128,0
286,4.4687,117,-988,-70,0
287,4.4844,117,-992,-117,0
288,4.5000,136,-992,-27,0
289,4.5156,105,-992,-39,0
290,4.5312,101,-980,-78,0
291,4.5469,113,-996,-82,0
292,4.5625,109,-992,-132,0
293,4.5781,113,-988,-109,0
294,4.5937,113,-984,-140,0
295,4.6094,105,-984,-58,0
296,4.6250,117,-988,-82,0
297,4.6406,97,-988,-85,0
298,4.6562,109,-976,-74,0
299,4.6719,101,-1003,-62,0
300,4.6875,117,-996,-97,0
301,4.7031,113,-988,-78,0
302,4.7187,101,-980,-74,0
303,4.7344,109,-984,-78,0
304,4.7500,113,-988,-101,0
305,4.7656,109,-988,-46,0
306,4.7812,109,-992,-117,0
307,4.7969,128,-992,-117,0
308,4.8125,117,-976,-70,0
309,4.8281,97,-996,-89,0
310,4.8437,113,-996,-39,0
311,4.8594,101,-996,-74,0
312,4.8750,125,-988,-78,0
313,4.8906,113,-984,-70,0
314,4.9062,101,-992,-93,0
315,4.9219,125,-980,-117,0
316,4.9375,117,-996,-39,0
317,4.9531,105,-984,-74,0
318,4.9687,121,-988,-78,0
319,4.9844,125,-996,-93,0
320,5.0000,113,-992,-66,0
321,5.0156,128,-992,-93,0
322,5.0312,121,-988,-62,0
323,5.0469,105,-984,-70,0
324,5.0625,113,-992,-128,0
325,5.0781,117,-988,-82,0
326,5.0937,101,-984,-54,0
327,5.1094,101,-984,-78,0
328,5.1250,97,-996,-46,0
329,5.1406,105,-996,-82,0
330,5.1562,113,-984,-58,0
331,5.1719,93,-941,-50,0
332,5.1875,125,-984,-82,0
333,5.2031,117,-984,-42,0
334,5.2187,105,-992,-101,0
335,5.2344,113,-1000,-50,0
336,5.2500,93,-1000,-54,0
337,5.2656,109,-1003,-70,0
338,5.2812,105,-1000,-113,0
339,5.2969,113,-988,-62,0
340,5.3125,121,-1000,-101,0
341,5.3281,109,-976,-70,0
342,5.3437,97,-1011,-50,0
343,5.3594,117,-1003,-11,0
344,5.3750,113,-996,-82,0
345,5.3906,113,-984,-39,0
346,5.4062,117,-984,-82,0
347,5.4219,113,-1000,-70,0
348,5.4375,109,-996,-144,0
349,5.4531,113,-996,-93,0
350,5.4687,109,-992,-74,0
351,5.4844,117,-988,-121,0
352,5.5000,121,-988,-62,0
353,5.5156,109,-996,-70,0
354,5.5312,93,-996,-74,0
355,5.5469,101,-988,-97,0
356,5.5625,113,-1003,-19,0
357,5.5781,121,-1003,-58,0
358,5.5937,93,-996,-125,0
359,5.6094,109,-988,-97,0
360,5.6250,117,-996,-179,0
361,5.6406,128,-968,-74,0
362,5.6562,125,-992,-46,0
363,5.6719,109,-1000,-27,0
364,5.6875,117,-996,-74,0
365,5.7031,105,-996,-101,0
366,5.7187,97,-996,-11,0
367,5.7344,97,-984,-101,0
368,5.7500,93,-992,-113,0
369,5.7656,101,-992,-101,0
370,5.7812,97,-988,-74,0
371,5.7969,121,-1000,-105,0
372,5.8125,109,-984,-62,0
373,5.8281,93,-1000,-70,0
374,5.8437,109,-996,-42,0
375,5.8594,105,-996,-89,0
376,5.8750,93,-992,-66,0
377,5.8906,89,-988,-62,0
378,5.9062,85,-980,-27,0
379,5.9219,93,-976,-66,0
380,5.9375,93,-996,-125,0
381,5.9531,113,-996,-109,0
382,5.9687,82,-996,-85,0
383,5.9844,89,-996,-93,0
384,6.0000,97,-980,-62,0
385,6.0156,78,-964,-46,0
386,6.0312,74,-976,-82,0
387,6.0469,121,-996,-89,0
388,6.0625,97,-996,-74,0
389,6.0781,101,-976,-66,0
390,6.0937,113,-992,-97,0
391,6.1094,109,-1000,-85,0
392,6.1250,89,-988,-58,0
393,6.1406,97,-988,-93,0
394,6.1562,97,-984,-89,0
395,6.1719,109,-992,-74,0
396,6.1875,101,-980,-109,0
397,6.2031,82,-992,-105,0
398,6.2187,93,-980,-70,0
399,6.2344,105,-984,-93,0
400,6.2500,117,-996,-117,0
401,6.2656,101,-984,-82,0
402,6.2812,105,-980,-85,0
403,6.2969,109,-992,-70,0
404,6.3125,101,-1000,-42,0
405,6.3281,97,-992,-62,0
406,6.3437,101,-992,-62,0
407,6.3594,97,-992,-82,0
408,6.3750,105,-1000,-89,0
409,6.3906,93,-984,-74,0
410,6.4062,109,-996,-97,0
411,6.4219,109,-988,-58,0
412,6.4375,109,-1000,-66,0
413,6.4531,97,-1007,-62,0
414,6.4687,109,-992,-42,0
415,6.4844,93,-988,-89,0
416,6.5000,113,-988,-50,0
417,6.5156,113,-988,-97,0
418,6.5312,101,-976,-113,0
419,6.5469,121,-996,-93,0
420,6.5625,93,-992,-58,0
421,6.5781,109,-988,-128,0
422,6.5937,97,-992,-58,0
423,6.6094,97,-992,-27,0
424,6.6250,93,-992,-101,0
425,6.6406,93,-988,-54,0
426,6.6562,105,-992,-66,0
427,6.6719,101,-1000,-58,0
428,6.6875,89,-1000,-82,0
429,6.7031,101,-988,-62,0
430,6.7187,105,-996,-97,0
431,6.7344,109,-992,-62,0
432,6.7500,89,-980,-82,0
433,6.7656,105,-992,-78,0
434,6.7812,97,-992,-42,0
435,6.7969,93,-992,-66,0
436,6.8125,121,-996,-39,0
437,6.8281,109,-980,-78,0
438,6.8437,109,-988,-78,0
439,6.8594,85,-992,-85,0
440,6.8750,93,-1003,-62,0
441,6.8906,105,-996,-89,0
442,6.9062,97,-1000,-117,0
443,6.9219,97,-980,-113,0
444,6.9375,101,-984,-66,0
445,6.9531,105,-976,-179,0
446,6.9687,132,-1000,-70,0
447,6.9844,89,-996,-74,0
448,7.0000,105,-988,-82,0
449,7.0156,97,-980,-78,0
450,7.0312,97,-984,-113,0
451,7.0469,105,-1000,-19,0
452,7.0625,89,-992,-42,0
453,7.0781,121,-984,-58,0
454,7.0937,109,-996,-74,0
455,7.1094,105,-976,-62,0
456,7.1250,101,-996,-97,0
457,7.1406,105,-984,-62,0
458,7.1562,117,-1000,-70,0
459,7.1719,109,-996,-85,0
460,7.1875,101,-1000,-128,0
461,7.2031,113,-992,-58,0
462,7.2187,105,-980,-50,0
463,7.2344,109,-992,-78,0
464,7.2500,109,-1011,-66,0
465,7.2656,113,-984,-105,0
466,7.2812,105,-996,-50,0
467,7.2969,117,-1000,-58,0
468,7.3125,117,-984,-89,0
469,7.3281,105,-996,-27,0
470,7.3437,101,-992,-62,0
471,7.3594,89,-1000,-42,0
472,7.3750,78,-992,-113,0
473,7.3906,105,-996,-35,0
474,7.4062,109,-1000,-66,0
475,7.4219,93,-996,-105,0
476,7.4375,89,-992,-31,0
477,7.4531,97,-984,-101,0
478,7.4687,97,-988,-156,0
479,7.4844,109,-992,-54,0
480,7.5000,93,-1000,-70,0
481,7.5156,117,-980,-82,0
482,7.5312,101,-980,-89,0
483,7.5469,113,-988,-46,0
484,7.5625,113,-984,-70,0
485,7.5781,97,-996,-117,0
486,7.5937,105,-976,-74,0
487,7.6094,74,-988,-62,0
488,7.6250,97,-992,-39,0
489,7.6406,105,-984,-101,0
490,7.6562,105,-992,-42,0
491,7.6719,85,-992,-109,0
492,7.6875,105,-1000,-125,0
493,7.7031,93,-1000,-85,0
494,7.7187,105,-992,-89,0
495,7.7344,113,-976,-93,0
496,7.7500,97,-984,-89,0
497,7.7656,113,-992,-93,0
498,7.7812,109,-992,-74,0
499,7.7969,101,-992,-54,0
500,7.8125,97,-980,-54,0
501,7.8281,93,-988,-66,0
502,7.8437,93,-988,-136,0
503,7.8594,101,-988,-82,0
504,7.8750,97,-996,-82,0
505,7.8906,113,-984,-89,0
506,7.9062,97,-996,-66,0
507,7.9219,105,-992,-89,0
508,7.9375,117,-988,-85,0
509,7.9531,93,-988,-89,0
510,7.9687,97,-996,-50,0
511,7.9844,113,-984,-93,0
512,8.0000,121,-984,-42,0
513,8.0156,101,-980,-50,0
514,8.0312,101,-980,-89,0
515,8.0469,109,-992,-125,0
516,8.0625,117,-988,-113,0
517,8.0781,101,-988,-97,0
518,8.0937,93,-996,-82,0
519,8.1094,105,-992,-109,0
520,8.1250,93,-976,-50,0
521,8.1406,89,-996,-89,0
522,8.1562,105,-984,-117,0
523,8.1719,105,-988,-167,0
524,8.1875,117,-996,-39,0
525,8.2031,105,-992,-117,0
526,8.2187,105,-996,-101,0
527,8.2344,97,-984,-89,0
528,8.2500,113,-988,-74,0
529,8.2656,89,-988,-54,0
530,8.2812,105,-1000,-54,0
531,8.2969,101,-988,-121,0
532,8.3125,105,-992,-66,0
533,8.3281,105,-972,-62,0
534,8.3437,101,-980,-109,0
535,8.3594,89,-992,-82,0
536,8.3750,89,-992,-101,0
537,8.3906,109,-984,-54,0
538,8.4062,105,-984,-97,0
539,8.4219,101,-980,-74,0
540,8.4375,109,-988,-140,0
541,8.4531,121,-988,-101,0
542,8.4687,121,-988,-66,0
543,8.4844,101,-992,-97,0
544,8.5000,117,-992,-46,0
545,8.5156,117,-1000,-66,0
546,8.5312,97,-988,-82,0
547,8.5469,109,-984,-70,0
548,8.5625,105,-984,-54,0
549,8.5781,109,-984,-85,0
550,8.5937,105,-1000,-50,0
551,8.6094,105,-992,-78,0
552,8.6250,109,-988,-54,0
553,8.6406,101,-992,-82,0
554,8.6562,101,-980,-70,0
555,8.6719,101,-996,-70,0
556,8.6875,85,-996,-117,0
557,8.7031,109,-980,-78,0
558,8.7187,101,-988,-58,0
559,8.7344,109,-984,-125,0
560,8.7500,97,-980,-58,0
561,8.7656,101,-992,-82,0
562,8.7812,93,-976,-136,0
563,8.7969,89,-980,-62,0
564,8.8125,105,-996,-50,0
565,8.8281,101,-992,-105,0
566,8.8437,105,-1000,-125,0
567,8.8594,93,-984,-93,0
568,8.8750,93,-988,-74,0
569,8.8906,117,-992,-113,0
570,8.9062,109,-988,-70,0
571,8.9219,105,-1003,-66,0
572,8.9375,101,-988,-140,0
573,8.9531,105,-988,-101,0
574,8.9687,109,-992,-46,0
575,8.9844,97,-988,-62,0
576,9.0000,105,-992,-62,0
577,9.0156,105,-984,-101,0
578,9.0312,101,-980,-105,0
579,9.0469,105,-992,-62,0
580,9.0625,109,-980,-105,0
581,9.0781,97,-984,-105,0
582,9.0937,105,-996,-109,0
583,9.1094,101,-988,-66,0
584,9.1250,109,-1000,-78,0
585,9.1406,109,-984,-113,0
586,9.1562,101,-984,-93,0
587,9.1719,97,-1007,-70,0
588,9.1875,105,-1000,-105,0
589,9.2031,105,-988,-78,0
590,9.2187,109,-992,-46,0
591,9.2344,113,-1000,-42,0
592,9.2500,113,-992,-93,0
593,9.2656,121,-992,-39,0
594,9.2812,121,-996,-66,0
595,9.2969,109,-984,-109,0
596,9.3125,97,-980,-78,0
597,9.3281,109,-980,-125,0
598,9.3437,109,-988,-66,0
599,9.3594,121,-992,-89,0
600,9.3750,117,-972,-46,0
601,9.3906,113,-1000,-93,0
602,9.4062,101,-988,-78,0
603,9.4219,89,-1000,-97,0
604,9.4375,113,-996,-113,0
605,9.4531,101,-980,-89,0
606,9.4687,117,-988,-66,0
607,9.4844,105,-992,-101,0
608,9.5000,117,-984,-101,0
609,9.5156,109,-992,-27,0
610,9.5312,97,-992,-121,0
611,9.5469,109,-1003,-70,0
612,9.5625,101,-976,-113,0
613,9.5781,113,-988,-85,0
614,9.5937,101,-992,-105,0
615,9.6094,101,-988,-74,0
616,9.6250,105,-996,-101,0
617,9.6406,101,-992,-78,0
618,9.6562,113,-980,-97,0
619,9.6719,113,-992,-85,0
620,9.6875,117,-992,-93,0
621,9.7031,109,-976,-78,0
622,9.7187,132,-988,-128,0
623,9.7344,109,-984,-78,0
624,9.7500,113,-992,-97,0
625,9.7656,117,-992,-109,0
626,9.7812,105,-992,-27,0
627,9.7969,117,-988,-93,0
628,9.8125,121,-984,-89,0
629,9.8281,105,-992,-109,0
630,9.8437,89,-992,-113,0
631,9.8594,97,-996,-27,0
632,9.8750,125,-996,-144,0
633,9.8906,105,-984,-117,0
634,9.9062,109,-976,-140,0
635,9.9219,136,-996,-93,0
636,9.9375,113,-996,-82,0
637,9.9531,113,-976,-93,0
638,9.9687,121,-988,-35,0
639,9.9844,113,-980,-109,0
640,10.0000,105,-984,-62,0
641,10.0156,82,-988,-58,0
642,10.0312,93,-992,-93,0
643,10.0469,105,-984,-121,0
644,10.0625,109,-996,-66,0
645,10.0781,109,-964,-121,0
646,10.0937,117,-980,-50,0
647,10.1094,136,-992,-109,0
648,10.1250,121,-992,-101,0
649,10.1406,117,-988,-27,0
650,10.1562,109,-980,-121,0
651,10.1719,121,-984,-89,0
652,10.1875,105,-988,-85,0
653,10.2031,113,-980,-70,0
654,10.2187,125,-992,-105,0
655,10.2344,93,-1000,-70,0
656,10.2500,97,-980,-89,0
657,10.2656,117,-988,-54,0
658,10.2812,105,-992,-97,0
659,10.2969,105,-1000,-113,0
660,10.3125,117,-984,-54,0
661,10.3281,117,-976,-97,0
662,10.3437,105,-988,-42,0
663,10.3594,121,-988,-97,0
664,10.3750,109,-992,-50,0
665,10.3906,93,-992,-74,0
666,10.4062,113,-988,-74,0
667,10.4219,117,-996,-148,0
668,10.4375,136,-992,-113,0
669,10.4531,101,-976,-101,0
670,10.4687,128,-992,-136,0
671,10.4844,125,-984,-15,0
672,10.5000,121,-988,-82,0
673,10.5156,101,-1000,-82,0
674,10.5312,117,-988,-97,0
675,10.5469,113,-992,-66,0
676,10.5625,113,-992,-39,0
677,10.5781,132,-976,-93,0
678,10.5937,128,-996,-113,0
679,10.6094,117,-976,-85,0
680,10.6250,109,-980,-82,0
681,10.6406,109,-984,-50,0
682,10.6562,121,-996,-66,0
683,10.6719,105,-976,-97,0
684,10.6875,125,-980,-62,0
685,10.7031,128,-984,-82,0
686,10.7187,113,-984,-89,0
687,10.7344,117,-996,-74,0
688,10.7500,117,-1007,-89,0
689,10.7656,121,-1000,-58,0
690,10.7812,117,-988,-101,0
691,10.7969,125,-992,-125,0
692,10.8125,125,-992,-39,0
693,10.8281,105,-980,-113,0
694,10.8437,101,-992,-97,0
695,10.8594,113,-1000,-101,0
696,10.8750,125,-992,-89,0
697,10.8906,101,-984,-54,0
698,10.9062,101,-992,-54,0
699,10.9219,125,-992,-82,0
700,10.9375,136,-992,-101,0
701,10.9531,117,-996,-101,0
702,10.9687,113,-992,-117,0
703,10.9844,117,-984,-128,0
704,11.0000,121,-984,-58,0
705,11.0156,105,-996,-105,0
706,11.0312,128,-988,-39,0
707,11.0469,125,-972,-97,0
708,11.0625,136,-992,-101,0
709,11.0781,109,-988,-89,0
710,11.0937,128,-988,-93,0
711,11.1094,109,-984,-97,0
712,11.1250,117,-976,-97,0
713,11.1406,113,-988,-42,0
714,11.1562,121,-992,-132,0
715,11.1719,125,-984,-105,0
716,11.1875,125,-996,-23,0
717,11.2031,105,-976,-85,0
718,11.2187,128,-988,-113,0
719,11.2344,125,-980,-93,0
720,11.2500,121,-976,-93,0
721,11.2656,113,-980,-144,0
722,11.2812,105,-984,-58,0
723,11.2969,121,-984,-109,0
724,11.3125,128,-988,-66,0
725,11.3281,117,-988,-93,0
726,11.3437,113,-984,-128,0
727,11.3594,140,-992,-70,0
728,11.3750,117,-984,-82,0
729,11.3906,113,-984,-109,0
730,11.4062,113,-992,-121,0
731,11.4219,113,-972,-66,0
732,11.4375,109,-992,-54,0
733,11.4531,109,-988,-140,0
734,11.4687,125,-988,-31,0
735,11.4844,121,-984,-109,0
736,11.5000,125,-992,-50,0
737,11.5156,105,-984,-93,0
738,11.5312,117,-976,-85,0
739,11.5469,121,-976,-128,0
740,11.5625,113,-996,-54,0
741,11.5781,121,-980,-89,0
742,11.5937,128,-1000,-78,0
743,11.6094,128,-984,-101,0
744,11.6250,113,-980,-85,0
745,11.6406,117,-988,-125,0
746,11.6562,125,-988,-85,0
747,11.6719,121,-1003,-113,0
748,11.6875,121,-992,-121,0
749,11.7031,128,-1003,-62,0
750,11.7187,148,-984,-93,0
751,11.7344,121,-992,-121,0
752,11.7500,121,-996,-82,0
753,11.7656,121,-976,-50,0
754,11.7812,121,-984,-62,0
755,11.7969,117,-996,-46,0
756,11.8125,109,-988,-58,0
757,11.8281,113,-984,-70,0
758,11.8437,132,-996,-62,0
759,11.8594,128,-1000,-117,0
760,11.8750,117,-984,-93,0
761,11.8906,125,-988,-113,0
762,11.9062,109,-992,-105,0
763,11.9219,113,-980,-171,0
764,11.9375,132,-976,-74,0
765,11.9531,109,-976,-85,0
766,11.9687,132,-992,-82,0
767,11.9844,121,-988,-101,0
768,12.0000,125,-996,-46,0
769,12.0156,113,-1007,-23,0
770,12.0312,125,-992,-74,0
771,12.0469,183,-976,-117,0
772,12.0625,121,-988,-35,0
773,12.0781,113,-992,-54,0
774,12.0937,125,-1000,-85,0
775,12.1094,109,-996,-70,0
776,12.1250,125,-980,-58,0
777,12.1406,128,-980,-89,0
778,12.1562,109,-996,-74,0
779,12.1719,117,-984,-109,0
780,12.1875,109,-988,-117,0
781,12.2031,117,-992,-82,0
782,12.2187,121,-988,-97,0
783,12.2344,93,-1000,-78,0
784,12.2500,117,-996,-85,0
785,12.2656,113,-992,-39,0
786,12.2812,121,-988,-82,0
787,12.2969,117,-988,-58,0
788,12.3125,121,-992,-101,0
789,12.3281,113,-992,-89,0
790,12.3437,109,-988,-54,0
791,12.3594,128,-996,-70,0
792,12.3750,125,-996,-85,0
793,12.3906,121,-980,-66,0
794,12.4062,132,-996,-50,0
795,12.4219,125,-992,-39,0
796,12.4375,85,-980,-66,0
797,12.4531,128,-988,-85,0
798,12.4687,97,-992,-121,0
799,12.4844,113,-976,-50,0
800,12.5000,93,-996,-62,0
