# CADENCE free-form capture (CPX SPI-flash logger, on-device inference)
# samples=15285  rate_hz=64  duration_s=238.83
# phase = device-inferred state: 0=still  1=walk  2=freeze
# analyze: --labels still,walk,freeze --freeze-phases 2
idx,t_s,ax_mg,ay_mg,az_mg,phase
56,0.8750,-74,-992,-78,1
57,0.8906,-54,-992,-27,1
58,0.9063,-62,-980,-85,1
59,0.9219,-74,-996,-117,1
60,0.9375,-66,-992,-85,1
61,0.9531,-54,-992,-3,1
62,0.9688,-66,-988,-89,1
63,0.9844,-62,-992,-93,1
64,1.0000,-70,-988,-109,1
65,1.0156,-62,-980,-39,1
66,1.0313,-50,-988,-82,1
67,1.0469,-46,-984,-85,1
68,1.0625,-54,-984,-27,1
69,1.0781,-46,-980,-66,1
70,1.0938,-70,-988,-78,1
71,1.1094,-62,-984,-54,1
72,1.1250,-46,-988,-58,1
73,1.1406,-66,-996,-93,1
74,1.1563,-66,-988,-89,1
75,1.1719,-42,-1000,-66,1
76,1.1875,-23,-984,-58,1
77,1.2031,-66,-972,-58,1
78,1.2188,-66,-980,-93,1
79,1.2344,-85,-992,-58,1
80,1.2500,-62,-992,-101,1
81,1.2656,-78,-988,-109,1
82,1.2813,-66,-1000,-85,1
83,1.2969,-58,-992,-125,1
84,1.3125,-66,-980,-35,1
85,1.3281,-50,-988,-93,1
86,1.3438,-54,-984,-113,1
87,1.3594,-58,-996,-70,1
88,1.3750,-58,-988,-74,1
89,1.3906,-70,-992,-78,1
90,1.4063,-54,-988,-82,1
91,1.4219,-93,-980,-50,1
92,1.4375,-66,-976,-46,1
93,1.4531,-58,-1003,-117,1
94,1.4688,-54,-1000,-74,1
95,1.4844,-39,-988,-89,1
96,1.5000,-46,-996,-58,1
97,1.5156,-54,-1000,-11,1
98,1.5313,-23,-988,-89,1
99,1.5469,-42,-988,-85,1
100,1.5625,-78,-992,-46,1
101,1.5781,-85,-1003,-58,1
102,1.5938,-85,-1000,-105,1
103,1.6094,-62,-992,-128,1
104,1.6250,-66,-988,-89,1
105,1.6406,-58,-996,-50,1
106,1.6563,-58,-1011,-89,1
107,1.6719,-62,-992,-66,1
108,1.6875,-66,-992,-35,1
109,1.7031,-70,-992,-74,1
110,1.7188,-70,-992,-105,1
111,1.7344,-66,-984,-109,1
112,1.7500,-82,-1000,-35,1
113,1.7656,-58,-992,-121,1
114,1.7813,-58,-984,-82,1
115,1.7969,-54,-992,-105,1
116,1.8125,-58,-1000,-54,1
117,1.8281,-50,-992,-46,1
118,1.8438,-62,-1000,-74,1
119,1.8594,-54,-984,-42,1
120,1.8750,-62,-992,-121,1
121,1.8906,-54,-1000,-93,1
122,1.9063,-54,-992,-74,1
123,1.9219,-58,-980,-144,1
124,1.9375,-42,-988,-82,1
125,1.9531,-50,-988,-82,1
126,1.9688,-42,-992,-62,1
127,1.9844,-66,-980,-85,1
128,2.0000,-54,-984,-89,0
129,2.0156,-70,-992,-89,0
130,2.0312,-66,-972,-105,0
131,2.0469,-62,-980,-136,0
132,2.0625,-54,-988,-74,0
133,2.0781,-70,-1000,-78,0
134,2.0937,-54,-988,-85,0
135,2.1094,-54,-996,-144,0
136,2.1250,-54,-992,-101,0
137,2.1406,-58,-996,-66,0
138,2.1562,-74,-992,-101,0
139,2.1719,-39,-984,-105,0
140,2.1875,-54,-984,-89,0
141,2.2031,-54,-980,-117,0
142,2.2187,-54,-980,-85,0
143,2.2344,-42,-1003,-74,0
144,2.2500,-62,-988,-85,0
145,2.2656,-58,-988,-50,0
146,2.2812,-50,-1000,-85,0
147,2.2969,-42,-972,-117,0
148,2.3125,-66,-988,-93,0
149,2.3281,-46,-992,-62,0
150,2.3437,-58,-1000,-58,0
151,2.3594,-62,-988,-97,0
152,2.3750,-54,-988,-50,0
153,2.3906,-58,-992,-66,0
154,2.4062,-50,-992,-39,0
155,2.4219,-42,-992,-42,0
156,2.4375,-58,-988,-42,0
157,2.4531,-70,-984,-78,0
158,2.4687,-66,-996,-93,0
159,2.4844,-50,-976,-109,0
160,2.5000,-35,-1000,-50,0
161,2.5156,-62,-992,-97,0
162,2.5312,-62,-992,-89,0
163,2.5469,-58,-992,-54,0
164,2.5625,-70,-984,-74,0
165,2.5781,-42,-984,-66,0
166,2.5937,-66,-988,-140,0
167,2.6094,-35,-976,-113,0
168,2.6250,-66,-984,-101,0
169,2.6406,-46,-992,-54,0
170,2.6562,-42,-992,-105,0
171,2.6719,-46,-980,-97,0
172,2.6875,-62,-988,-39,0
173,2.7031,-62,-1003,-70,0
174,2.7187,-54,-996,-93,0
175,2.7344,-54,-996,-85,0
176,2.7500,-62,-988,-85,0
177,2.7656,-62,-992,-62,0
178,2.7812,-50,-980,-62,0
179,2.7969,-39,-980,-93,0
180,2.8125,-70,-988,-42,0
181,2.8281,-58,-988,-31,0
182,2.8437,-46,-984,-58,0
183,2.8594,-31,-988,-46,0
184,2.8750,-58,-984,-42,0
185,2.8906,-62,-988,-58,0
186,2.9062,-42,-988,-66,0
187,2.9219,-54,-992,-31,0
188,2.9375,-58,-988,-54,0
189,2.9531,-50,-984,-109,0
190,2.9687,-39,-996,-82,0
191,2.9844,-58,-992,-46,0
192,3.0000,-46,-996,-78,0
193,3.0156,-46,-996,-74,0
194,3.0312,-50,-1000,-66,0
195,3.0469,-35,-984,-97,0
196,3.0625,-54,-992,-89,0
197,3.0781,-58,-984,-58,0
198,3.0937,-46,-988,-93,0
199,3.1094,-50,-1000,-85,0
200,3.1250,-46,-984,-89,0
201,3.1406,-62,-992,-42,0
202,3.1562,-46,-996,-27,0
203,3.1719,-50,-988,-113,0
204,3.1875,-39,-996,-74,0
205,3.2031,-54,-992,-66,0
206,3.2187,-42,-1000,-35,0
207,3.2344,-46,-1000,-97,0
208,3.2500,-42,-996,-89,0
209,3.2656,-50,-1000,-121,0
210,3.2812,-58,-992,-93,0
211,3.2969,-50,-988,-117,0
212,3.3125,-46,-992,-82,0
213,3.3281,-50,-988,-58,0
214,3.3437,-35,-996,-54,0
215,3.3594,-50,-1003,-105,0
216,3.3750,-42,-992,-89,0
217,3.3906,-35,-992,-58,0
218,3.4062,-42,-984,-70,0
219,3.4219,-42,-992,-117,0
220,3.4375,-54,-996,-97,0
221,3.4531,-42,-992,-78,0
222,3.4687,-46,-992,-50,0
223,3.4844,-50,-988,-42,0
224,3.5000,-54,-996,-101,0
225,3.5156,-62,-992,-50,0
226,3.5312,-50,-996,-97,0
227,3.5469,-46,-992,-109,0
228,3.5625,-54,-992,-89,0
229,3.5781,-58,-992,-125,0
230,3.5937,-46,-980,-66,0
231,3.6094,-31,-1007,-66,0
232,3.6250,-11,-992,-62,0
233,3.6406,-50,-992,-78,0
234,3.6562,-35,-988,-105,0
235,3.6719,-58,-988,-66,0
236,3.6875,-54,-1000,-50,0
237,3.7031,-58,-988,-89,0
238,3.7187,-46,-984,-89,0
239,3.7344,-62,-992,-101,0
240,3.7500,-39,-992,-97,0
241,3.7656,-58,-988,-70,0
242,3.7812,-31,-992,-46,0
243,3.7969,-27,-992,-46,0
244,3.8125,-39,-972,-85,0
245,3.8281,-46,-996,-78,0
246,3.8437,-39,-988,-66,0
247,3.8594,-39,-988,-85,0
248,3.8750,-70,-996,-62,0
249,3.8906,-50,-992,-50,0
250,3.9062,-50,-980,-121,0
251,3.9219,-23,-1003,-39,0
252,3.9375,-46,-992,-101,0
253,3.9531,-46,-992,-74,0
254,3.9687,-7,-988,-82,0
255,3.9844,-39,-992,-89,0
256,4.0000,-58,-1000,-62,0
257,4.0156,-35,-1011,-85,0
258,4.0312,-58,-1000,-93,0
259,4.0469,-66,-996,-113,0
260,4.0625,-46,-992,-78,0
261,4.0781,-50,-996,-74,0
262,4.0937,-39,-1000,-58,0
263,4.1094,-35,-996,-78,0
264,4.1250,-46,-996,-42,0
265,4.1406,-31,-992,-27,0
266,4.1562,-50,-992,-105,0
267,4.1719,-46,-1000,-105,0
268,4.1875,-39,-1000,-39,0
269,4.2031,-42,-992,-62,0
270,4.2187,-31,-1003,-89,0
271,4.2344,-39,-992,-74,0
272,4.2500,-58,-980,-101,0
273,4.2656,-27,-992,-93,0
274,4.2812,-35,-996,-70,0
275,4.2969,-31,-992,-109,0
276,4.3125,-39,-988,-39,0
277,4.3281,-42,-984,-97,0
278,4.3437,-46,-968,-125,0
279,4.3594,-58,-996,-27,0
280,4.3750,-35,-988,-89,0
281,4.3906,-50,-1000,-105,0
282,4.4062,-39,-992,-97,0
283,4.4219,-54,-992,-109,0
284,4.4375,-50,-992,-78,0
285,4.4531,-50,-1000,-54,0
286,4.4687,-50,-988,-117,0
287,4.4844,-39,-992,-46,0
288,4.5000,-31,-988,-113,0
289,4.5156,-35,-988,-74,0
290,4.5312,-42,-988,-62,0
291,4.5469,-42,-992,-105,0
292,4.5625,-39,-992,-97,0
293,4.5781,-42,-984,-78,0
294,4.5937,-35,-1000,-54,0
295,4.6094,-46,-988,-50,0
296,4.6250,-42,-992,-66,0
297,4.6406,-74,-992,-66,0
298,4.6562,-35,-1000,-97,0
299,4.6719,-50,-980,-117,0
300,4.6875,-42,-988,-152,0
301,4.7031,-50,-992,-66,0
302,4.7187,-42,-988,-74,0
303,4.7344,-46,-988,-50,0
304,4.7500,-58,-992,-85,0
305,4.7656,-35,-984,-54,0
306,4.7812,-42,-992,-125,0
307,4.7969,-42,-992,-97,0
308,4.8125,-46,-992,-78,0
309,4.8281,-58,-996,-82,0
310,4.8437,-82,-1000,-58,0
311,4.8594,-58,-1000,-42,0
312,4.8750,-46,-992,-101,0
313,4.8906,-50,-996,-46,0
314,4.9062,-46,-968,-93,0
315,4.9219,-42,-988,-85,0
316,4.9375,-50,-992,-35,0
317,4.9531,-46,-988,-93,0
318,4.9687,-42,-980,-93,0
319,4.9844,-50,-976,-101,0
320,5.0000,-50,-984,-136,0
321,5.0156,-62,-996,-74,0
322,5.0312,-66,-1003,-46,0
323,5.0469,-54,-984,-19,0
324,5.0625,-50,-988,-50,0
325,5.0781,-46,-988,-121,0
326,5.0937,-46,-976,-117,0
327,5.1094,-46,-988,-62,0
328,5.1250,-46,-984,-66,0
329,5.1406,-42,-996,-89,0
330,5.1562,-46,-988,-93,0
331,5.1719,-39,-984,-42,0
332,5.1875,-23,-992,-93,0
333,5.2031,-58,-988,-54,0
334,5.2187,-66,-992,-54,0
335,5.2344,-58,-1000,-109,0
336,5.2500,-54,-941,-97,0
337,5.2656,-58,-1000,-31,0
338,5.2812,-27,-1007,-35,0
339,5.2969,-35,-992,-93,0
340,5.3125,-46,-996,-85,0
341,5.3281,-42,-996,-78,0
342,5.3437,-50,-992,-82,0
343,5.3594,-58,-992,-78,0
344,5.3750,-42,-980,-62,0
345,5.3906,-39,-996,-78,0
346,5.4062,-39,-992,-78,0
347,5.4219,-39,-1003,-62,0
348,5.4375,-31,-996,-7,0
349,5.4531,-54,-996,-66,0
350,5.4687,-42,-988,-113,0
351,5.4844,-35,-996,-89,0
352,5.5000,-42,-984,-89,0
353,5.5156,-42,-988,-109,0
354,5.5312,-54,-988,-89,0
355,5.5469,-50,-980,-74,0
356,5.5625,-50,-996,-101,0
357,5.5781,-50,-992,-54,0
358,5.5937,-46,-988,-109,0
359,5.6094,-42,-1000,-97,0
360,5.6250,-50,-992,-105,0
361,5.6406,-42,-984,-54,0
362,5.6562,-31,-996,-109,0
363,5.6719,-54,-996,-101,0
364,5.6875,-50,-984,-70,0
365,5.7031,-39,-984,-125,0
366,5.7187,-58,-996,-144,0
367,5.7344,-46,-996,-39,0
368,5.7500,-58,-1000,-50,0
369,5.7656,-50,-992,-58,0
370,5.7812,-58,-980,-89,0
371,5.7969,-46,-988,-54,0
372,5.8125,-46,-992,-58,0
373,5.8281,-50,-996,-117,0
374,5.8437,-58,-996,-66,0
375,5.8594,-42,-992,-39,0
376,5.8750,-42,-992,-85,0
377,5.8906,-50,-984,-62,0
378,5.9062,-58,-988,-93,0
379,5.9219,-50,-992,-101,0
380,5.9375,-50,-984,-54,0
381,5.9531,-50,-996,-93,0
382,5.9687,-35,-976,-105,0
383,5.9844,-58,-976,-105,0
384,6.0000,-39,-1000,-101,0
385,6.0156,-27,-1003,-82,0
386,6.0312,-31,-988,-93,0
387,6.0469,-39,-996,-78,0
388,6.0625,-50,-988,-105,0
389,6.0781,-35,-992,-125,0
390,6.0937,-39,-988,-50,0
391,6.1094,-35,-988,-105,0
392,6.1250,-35,-988,-113,0
393,6.1406,-46,-992,-105,0
394,6.1562,-54,-992,-31,0
395,6.1719,-50,-996,-62,0
396,6.1875,-58,-992,-97,0
397,6.2031,-54,-984,-97,0
398,6.2187,-42,-992,-74,0
399,6.2344,-42,-992,-109,0
400,6.2500,-39,-980,-46,0
401,6.2656,-35,-992,-101,0
402,6.2812,-54,-1000,-39,0
403,6.2969,-42,-984,-117,0
404,6.3125,-46,-992,-93,0
405,6.3281,-42,-996,-89,0
406,6.3437,-62,-988,-66,0
407,6.3594,-35,-988,-70,0
408,6.3750,-42,-992,-66,0
409,6.3906,-35,-1003,-85,0
410,6.4062,-42,-1003,-140,0
411,6.4219,-46,-992,-109,0
412,6.4375,-50,-984,-85,0
413,6.4531,-42,-988,-93,0
414,6.4687,-74,-996,-58,0
415,6.4844,-35,-988,-19,0
416,6.5000,-39,-992,-58,0
417,6.5156,-62,-988,-74,0
418,6.5312,-42,-996,-78,0
419,6.5469,-58,-988,-74,0
420,6.5625,-31,-988,-78,0
421,6.5781,-42,-992,-93,0
422,6.5937,-39,-996,-54,0
423,6.6094,-50,-1000,-62,0
424,6.6250,-50,-996,-66,0
425,6.6406,-46,-988,-93,0
426,6.6562,-62,-980,-54,0
427,6.6719,-50,-988,-3,0
428,6.6875,-50,-988,-105,0
429,6.7031,-39,-1007,-62,0
430,6.7187,-42,-992,-54,0
431,6.7344,-46,-980,-82,0
432,6.7500,-35,-984,-58,0
433,6.7656,-39,-1000,-144,0
434,6.7812,-54,-984,-113,0
435,6.7969,-31,-988,-39,0
436,6.8125,-35,-988,-93,0
437,6.8281,-31,-1000,-74,0
438,6.8437,-39,-992,-78,0
439,6.8594,-35,-988,-125,0
440,6.8750,-50,-992,-82,0
441,6.8906,-39,-988,-54,0
442,6.9062,-42,-988,-117,0
443,6.9219,-23,-992,-78,0
444,6.9375,-35,-1003,-19,0
445,6.9531,-39,-1003,-74,0
446,6.9687,-46,-1000,-82,0
447,6.9844,-54,-996,-97,0
448,7.0000,-66,-1003,-58,0
449,7.0156,-46,-1003,-85,0
450,7.0312,-58,-996,-78,0
451,7.0469,-27,-996,-74,0
452,7.0625,-27,-1000,-74,0
453,7.0781,-42,-992,-66,0
454,7.0937,-35,-988,-11,0
455,7.1094,-31,-972,-78,0
456,7.1250,-31,-976,-31,0
457,7.1406,-23,-1000,-78,0
458,7.1562,-27,-988,-97,0
459,7.1719,-35,-988,-93,0
460,7.1875,-27,-992,-74,0
461,7.2031,-42,-980,-85,0
462,7.2187,-27,-1000,-97,0
463,7.2344,-27,-996,-42,0
464,7.2500,-46,-1007,-39,0
465,7.2656,-31,-992,-70,0
466,7.2812,-46,-996,-54,0
467,7.2969,-31,-992,-62,0
468,7.3125,-31,-1003,-109,0
469,7.3281,-46,-984,-78,0
470,7.3437,-35,-996,-105,0
471,7.3594,-31,-996,-70,0
472,7.3750,-35,-996,-74,0
473,7.3906,-23,-1000,-27,0
474,7.4062,-42,-996,-39,0
475,7.4219,-39,-996,-35,0
476,7.4375,-31,-992,-105,0
477,7.4531,-46,-980,-66,0
478,7.4687,-50,-980,-58,0
479,7.4844,-42,-980,-58,0
480,7.5000,-23,-984,-62,0
481,7.5156,-39,-1003,-42,0
482,7.5312,-23,-992,-101,0
483,7.5469,-31,-996,-42,0
484,7.5625,-31,-992,-89,0
485,7.5781,-39,-996,-42,0
486,7.5937,-39,-984,-58,0
487,7.6094,-31,-984,-121,0
488,7.6250,-11,-996,-62,0
489,7.6406,-31,-1003,-70,0
490,7.6562,-35,-984,-50,0
491,7.6719,-42,-992,-35,0
492,7.6875,-42,-992,-50,0
493,7.7031,-31,-980,-23,0
494,7.7187,-39,-980,-54,0
495,7.7344,-35,-992,-50,0
496,7.7500,-31,-992,-39,0
497,7.7656,-15,-1007,-23,0
498,7.7812,-39,-1000,-62,0
499,7.7969,-31,-996,-27,0
500,7.8125,-39,-992,-46,0
501,7.8281,-31,-996,-27,0
502,7.8437,-39,-988,-27,0
503,7.8594,-27,-988,-85,0
504,7.8750,-42,-984,-66,0
505,7.8906,-42,-992,-54,0
506,7.9062,-35,-980,-74,0
507,7.9219,-35,-992,-50,0
508,7.9375,-19,-1000,-97,0
509,7.9531,-42,-996,-85,0
510,7.9687,-27,-1000,-42,0
511,7.9844,-35,-992,-58,0
512,8.0000,-23,-984,-70,0
513,8.0156,-42,-988,-70,0
514,8.0312,-39,-992,-82,0
515,8.0469,-50,-980,-97,0
516,8.0625,-31,-992,-70,0
517,8.0781,-23,-992,-50,0
518,8.0937,-27,-1000,-42,0
519,8.1094,-35,-992,-78,0
520,8.1250,-50,-1000,-62,0
521,8.1406,-27,-964,-113,0
522,8.1562,-31,-992,-82,0
523,8.1719,-23,-984,-128,0
524,8.1875,-46,-992,-46,0
525,8.2031,-39,-980,-54,0
526,8.2187,-62,-984,-74,0
527,8.2344,-35,-980,-62,0
528,8.2500,-27,-988,-46,0
529,8.2656,-19,-1003,-97,0
530,8.2812,-31,-980,-85,0
531,8.2969,-35,-996,-62,0
532,8.3125,-27,-992,-121,0
533,8.3281,-35,-1007,-109,0
534,8.3437,-15,-1007,-85,0
535,8.3594,-23,-1000,-74,0
536,8.3750,-27,-984,-66,0
537,8.3906,-46,-996,-85,0
538,8.4062,-31,-984,-109,0
539,8.4219,-31,-988,-97,0
540,8.4375,-35,-992,-78,0
541,8.4531,-23,-984,-85,0
542,8.4687,-27,-1003,-78,0
543,8.4844,-23,-996,-85,0
544,8.5000,-27,-988,-136,0
545,8.5156,-31,-996,-50,0
546,8.5312,-11,-980,-82,0
547,8.5469,-35,-996,-58,0
548,8.5625,-31,-1000,-27,0
549,8.5781,-27,-992,-97,0
550,8.5937,-31,-988,-82,0
551,8.6094,-27,-988,-70,0
552,8.6250,-15,-992,-97,0
553,8.6406,-19,-984,-54,0
554,8.6562,-19,-988,-58,0
555,8.6719,-23,-996,-97,0
556,8.6875,-19,-984,-82,0
557,8.7031,-31,-992,-66,0
558,8.7187,-31,-1003,-50,0
559,8.7344,-31,-992,-46,0
560,8.7500,-31,-996,-70,0
561,8.7656,-31,-1003,-78,0
562,8.7812,-39,-996,-89,0
563,8.7969,-42,-1000,-46,0
564,8.8125,-23,-984,-97,0
565,8.8281,-31,-984,-113,0
566,8.8437,-35,-984,-58,0
567,8.8594,-27,-992,-35,0
568,8.8750,-7,-992,-50,0
569,8.8906,-31,-988,-15,0
570,8.9062,-35,-992,-46,0
571,8.9219,-27,-1000,-74,0
572,8.9375,-27,-988,-46,0
573,8.9531,-19,-992,-62,0
574,8.9687,-35,-1003,-66,0
575,8.9844,-46,-996,-58,0
576,9.0000,-42,-992,-109,0
577,9.0156,-31,-996,-93,0
578,9.0312,-35,-996,-62,0
579,9.0469,-31,-996,-15,0
580,9.0625,-23,-996,-132,0
581,9.0781,-19,-976,-82,0
582,9.0937,-31,-992,-97,0
583,9.1094,-31,-996,-50,0
584,9.1250,-39,-984,-101,0
585,9.1406,-46,-1003,-82,0
586,9.1562,-42,-988,-85,0
587,9.1719,-39,-992,-70,0
588,9.1875,-35,-988,-105,0
589,9.2031,-42,-1000,-78,0
590,9.2187,-27,-1011,-46,0
591,9.2344,-42,-988,-74,0
592,9.2500,-31,-1000,-109,0
593,9.2656,-42,-1062,-85,0
594,9.2812,-31,-992,-97,0
595,9.2969,-31,-984,-66,0
596,9.3125,-31,-992,-50,0
597,9.3281,-35,-988,-97,0
598,9.3437,-27,-984,-66,0
599,9.3594,-23,-996,-70,0
600,9.3750,-27,-992,-121,0
601,9.3906,-19,-992,-46,0
602,9.4062,-35,-992,-23,0
603,9.4219,-54,-988,-82,0
604,9.4375,-35,-988,-50,0
605,9.4531,-42,-1003,-85,0
606,9.4687,-35,-992,-89,0
607,9.4844,-15,-992,-62,0
608,9.5000,-27,-996,-93,0
609,9.5156,-27,-996,-62,0
610,9.5312,-31,-992,-46,0
611,9.5469,-31,-1000,-105,0
612,9.5625,-27,-992,-54,0
613,9.5781,-35,-988,-35,0
614,9.5937,-39,-992,-105,0
615,9.6094,-19,-988,-58,0
616,9.6250,-19,-992,-97,0
617,9.6406,-31,-976,-89,0
618,9.6562,-27,-996,-70,0
619,9.6719,-54,-988,-85,0
620,9.6875,-23,-992,-42,0
621,9.7031,-23,-1000,-66,0
622,9.7187,-31,-988,-23,0
623,9.7344,-31,-996,-62,0
624,9.7500,-31,-996,-97,0
625,9.7656,-27,-988,-27,0
626,9.7812,-27,-996,-50,0
627,9.7969,-42,-1007,-74,0
628,9.8125,-15,-988,-39,0
629,9.8281,-27,-984,-42,0
630,9.8437,-42,-992,-58,0
631,9.8594,-39,-996,-89,0
632,9.8750,-31,-1003,-93,0
633,9.8906,-39,-988,-82,0
634,9.9062,-19,-996,-105,0
635,9.9219,-23,-984,-89,0
636,9.9375,-58,-988,-113,0
637,9.9531,-7,-988,-82,0
638,9.9687,-39,-996,-101,0
639,9.9844,-31,-988,-113,0
640,10.0000,-42,-996,-62,0
641,10.0156,-42,-992,-85,0
642,10.0312,-66,-1003,-54,0
643,10.0469,-54,-996,-7,0
644,10.0625,-23,-992,-125,0
645,10.0781,-39,-980,-70,0
646,10.0937,-50,-988,-82,0
647,10.1094,-39,-996,-113,0
648,10.1250,-27,-992,-46,0
649,10.1406,-50,-988,-62,0
650,10.1562,-35,-988,-70,0
651,10.1719,-27,-988,-66,0
652,10.1875,-31,-1000,-89,0
653,10.2031,-35,-992,-70,0
654,10.2187,-35,-996,-82,0
655,10.2344,-23,-996,-93,0
656,10.2500,-27,-980,-50,0
657,10.2656,-31,-1000,-82,0
658,10.2812,-27,-984,-50,0
659,10.2969,-19,-996,-78,0
660,10.3125,-42,-980,-35,0
661,10.3281,-46,-996,-66,0
662,10.3437,-39,-1000,-66,0
663,10.3594,-23,-1000,-128,0
664,10.3750,-19,-984,-82,0
665,10.3906,-46,-992,-70,0
666,10.4062,-42,-988,-85,0
667,10.4219,-54,-988,-109,0
668,10.4375,-31,-988,-93,0
669,10.4531,-50,-980,-109,0
670,10.4687,-35,-1000,-66,0
671,10.4844,-42,-1003,-85,0
672,10.5000,-46,-1000,-39,0
673,10.5156,-23,-1011,-50,0
674,10.5312,-35,-988,-125,0
675,10.5469,-42,-976,-85,0
676,10.5625,-39,-972,-70,0
677,10.5781,-31,-996,-82,0
678,10.5937,-58,-992,-125,0
679,10.6094,-70,-988,-39,0
680,10.6250,-46,-984,-85,0
681,10.6406,-42,-984,-140,0
682,10.6562,-42,-992,-78,0
683,10.6719,-42,-988,-66,0
684,10.6875,-54,-996,-62,0
685,10.7031,-46,-1000,-50,0
686,10.7187,-78,-988,-62,0
687,10.7344,-35,-992,-66,0
688,10.7500,-31,-1000,-82,0
689,10.7656,-42,-1003,-128,0
690,10.7812,-39,-980,-97,0
691,10.7969,-42,-992,-101,0
692,10.8125,-50,-1007,-70,0
693,10.8281,-35,-996,-74,0
694,10.8437,-35,-976,-70,0
695,10.8594,-42,-992,-70,0
696,10.8750,-39,-988,-78,0
697,10.8906,-50,-996,-109,0
698,10.9062,-54,-976,-93,0
699,10.9219,-35,-968,-93,0
700,10.9375,-62,-992,-101,0
701,10.9531,-42,-996,-93,0
702,10.9687,-42,-988,-54,0
703,10.9844,-42,-980,-39,0
704,11.0000,-54,-984,-121,0
705,11.0156,-54,-984,-121,0
706,11.0312,-35,-996,-89,0
707,11.0469,-27,-996,-85,0
708,11.0625,-39,-984,-27,0
709,11.0781,-50,-988,-62,0
710,11.0937,-46,-988,-152,0
711,11.1094,-54,-992,-89,0
712,11.1250,-50,-992,-101,0
713,11.1406,-46,-988,-39,0
714,11.1562,-42,-984,-62,0
715,11.1719,-50,-992,-109,0
716,11.1875,-27,-992,-89,0
717,11.2031,-46,-988,-58,0
718,11.2187,-54,-992,-39,0
719,11.2344,-39,-992,-54,0
720,11.2500,-35,-996,-50,0
721,11.2656,-46,-992,-97,0
722,11.2812,-39,-988,-121,0
723,11.2969,-39,-992,-109,0
724,11.3125,-42,-992,-82,0
725,11.3281,-42,-996,-117,0
726,11.3437,-50,-996,-66,0
727,11.3594,-58,-992,-35,0
728,11.3750,-50,-988,-35,0
729,11.3906,-42,-988,-66,0
730,11.4062,-31,-996,-70,0
731,11.4219,-54,-1000,-97,0
732,11.4375,-35,-996,-78,0
733,11.4531,-35,-996,-70,0
734,11.4687,-50,-996,-121,0
735,11.4844,-50,-1003,-66,0
736,11.5000,-31,-992,-113,0
737,11.5156,-23,-996,-101,0
738,11.5312,-46,-1000,-62,0
739,11.5469,-35,-992,-93,0
740,11.5625,-42,-988,-132,0
741,11.5781,-27,-992,-70,0
742,11.5937,-35,-992,-97,0
743,11.6094,-46,-996,-62,0
744,11.6250,-39,-1003,-89,0
745,11.6406,-39,-992,-42,0
746,11.6562,-27,-988,-89,0
747,11.6719,-27,-988,-121,0
748,11.6875,-39,-980,-93,0
749,11.7031,-42,-996,-93,0
750,11.7187,-42,-1000,-50,0
751,11.7344,-66,-996,-54,0
752,11.7500,-42,-996,-62,0
753,11.7656,-31,-980,-89,0
754,11.7812,-11,-996,-105,0
755,11.7969,-42,-992,-128,0
