# CADENCE on-board capture (CPX SPI-flash logger)
# samples=4121  rate_hz=64  duration_s=64.39
# protocol: STILL>WALK>FREEZE>WALK>FREEZE>WALK>FREEZE>WALK>STILL
# analyze: --labels still,walk,freeze,walk,freeze,walk,freeze,walk,still --freeze-phases 2,4,6
idx,t_s,ax_mg,ay_mg,az_mg,phase
320,5.0000,0,78,949,0
321,5.0156,0,66,988,0
322,5.0312,-3,58,968,0
323,5.0469,-39,62,949,0
324,5.0625,0,82,914,0
325,5.0781,3,85,945,0
326,5.0937,0,70,945,0
327,5.1094,0,70,921,0
328,5.1250,11,78,933,0
329,5.1406,-3,58,921,0
330,5.1562,15,62,941,0
331,5.1719,-7,70,941,0
332,5.1875,-3,74,902,0
333,5.2031,7,85,980,0
334,5.2187,0,101,933,0
335,5.2344,0,101,949,0
336,5.2500,-3,58,929,0
337,5.2656,-11,42,949,0
338,5.2812,-7,42,898,0
339,5.2969,7,46,921,0
340,5.3125,11,35,960,0
341,5.3281,0,54,921,0
342,5.3437,-3,70,917,0
343,5.3594,-3,62,949,0
344,5.3750,3,50,964,0
345,5.3906,7,54,925,0
346,5.4062,3,58,949,0
347,5.4219,3,58,937,0
348,5.4375,11,78,949,0
349,5.4531,7,93,925,0
350,5.4687,7,85,898,0
351,5.4844,0,42,957,0
352,5.5000,7,27,980,0
353,5.5156,0,31,914,0
354,5.5312,-7,11,968,0
355,5.5469,-11,23,898,0
356,5.5625,-15,15,1003,0
357,5.5781,-31,-62,980,0
358,5.5937,-46,-187,1109,0
359,5.6094,-46,-550,1101,0
360,5.6250,-39,-902,1265,0
361,5.6406,62,-1332,1257,0
362,5.6562,58,-1253,1414,0
363,5.6719,42,-1210,1164,0
364,5.6875,113,-664,980,0
365,5.7031,-39,175,304,0
366,5.7187,-101,625,355,0
367,5.7344,-7,1742,328,0
368,5.7500,-11,3160,253,0
369,5.7656,31,4089,460,0
370,5.7812,-78,2988,1167,0
371,5.7969,-195,781,1640,0
372,5.8125,-277,-1007,1265,0
373,5.8281,-472,-2410,664,0
374,5.8437,-441,-2812,300,0
375,5.8594,-351,-2773,476,0
376,5.8750,-218,-2464,828,0
377,5.8906,-203,-1449,921,0
378,5.9062,-199,1167,765,0
379,5.9219,42,3187,925,0
380,5.9375,171,4156,1097,0
381,5.9531,35,3308,1402,0
382,5.9687,-175,1132,1433,0
383,5.9844,-222,-519,1390,0
384,6.0000,-175,-2230,1074,0
385,6.0156,-15,-3605,992,0
386,6.0312,101,-3644,1210,0
387,6.0469,58,-2773,1453,0
388,6.0625,-160,-824,1230,0
389,6.0781,-261,3242,687,0
390,6.0937,-574,4792,136,0
391,6.1094,-585,3839,582,0
392,6.1250,-433,2679,1046,0
393,6.1406,-339,671,1257,0
394,6.1562,-148,-1164,957,0
395,6.1719,-11,-2394,855,0
396,6.1875,-19,-2757,984,0
397,6.2031,89,-2523,1105,0
398,6.2187,27,-1664,1359,0
399,6.2344,0,74,1082,0
400,6.2500,42,1617,667,0
401,6.2656,-183,3785,347,0
402,6.2812,-343,4171,593,0
403,6.2969,-468,2691,957,0
404,6.3125,-519,843,1093,0
405,6.3281,-371,-515,847,0
406,6.3437,-281,-1386,1015,0
407,6.3594,-277,-2921,1269,0
408,6.3750,7,-4136,1640,0
409,6.3906,78,-4035,1671,0
410,6.4062,226,-2125,1359,0
411,6.4219,-218,1464,781,0
412,6.4375,-253,3187,425,0
413,6.4531,-42,4101,539,0
414,6.4687,-35,3917,621,0
415,6.4844,-437,2355,750,0
416,6.5000,-480,535,835,0
417,6.5156,-511,-1789,1093,0
418,6.5312,-375,-2468,1269,0
419,6.5469,-62,-3636,1628,0
420,6.5625,54,-3605,1648,0
421,6.5781,-132,-2472,1476,0
422,6.5937,-261,-511,1257,0
423,6.6094,-343,1855,566,0
424,6.6250,-402,4144,-210,0
425,6.6406,-406,4359,-269,0
426,6.6562,-316,2996,550,0
427,6.6719,-343,1968,890,0
428,6.6875,-269,527,1054,0
429,6.7031,-113,-699,1070,0
430,6.7187,19,-1593,1328,0
431,6.7344,-11,-2726,1687,0
432,6.7500,-117,-3421,1851,0
433,6.7656,-125,-2703,1765,0
434,6.7812,-414,-1351,1453,0
435,6.7969,-347,-230,1105,0
436,6.8125,-343,1874,449,0
437,6.8281,-289,3589,-453,0
438,6.8437,-386,4710,-441,0
439,6.8594,-632,4714,-144,0
440,6.8750,-917,3312,359,0
441,6.8906,-1058,1328,1011,0
442,6.9062,-886,-957,1628,0
443,6.9219,-375,-2488,2050,0
444,6.9375,-31,-3214,1984,0
445,6.9531,-101,-4531,2308,0
446,6.9687,-58,-4093,1988,0
447,6.9844,-117,-2437,1804,0
448,7.0000,-386,-933,1628,0
449,7.0156,-378,789,1332,0
450,7.0312,-542,2421,550,0
451,7.0469,-511,4230,-613,0
452,7.0625,-734,4734,-1050,0
453,7.0781,-867,4339,-800,0
454,7.0937,-890,3195,-3,0
455,7.1094,-820,1363,523,0
456,7.1250,-777,-148,1296,0
457,7.1406,-363,-1777,1890,0
458,7.1562,-214,-3101,2207,0
459,7.1719,0,-4425,2308,0
460,7.1875,-35,-3488,2105,0
461,7.2031,-187,-2625,1878,0
462,7.2187,-421,-949,1562,0
463,7.2344,-445,929,1042,0
464,7.2500,-500,2937,339,0
465,7.2656,-578,4414,-347,0
466,7.2812,-691,4859,-722,0
467,7.2969,-859,3808,-117,0
468,7.3125,-917,1636,660,0
469,7.3281,-699,-195,1253,0
470,7.3437,-519,-1062,1523,0
471,7.3594,-519,-2480,1984,0
472,7.3750,-39,-3359,2273,0
473,7.3906,-121,-4082,2335,0
474,7.4062,-234,-3593,1933,0
475,7.4219,-554,-1699,1750,0
476,7.4375,-539,-19,1410,0
477,7.4531,-500,1820,996,0
478,7.4687,-460,2804,644,0
479,7.4844,-386,3957,-191,0
480,7.5000,-578,4957,-796,0
481,7.5156,-878,4644,-863,0
482,7.5312,-1070,2742,-15,0
483,7.5469,-1082,914,820,0
484,7.5625,-800,-804,1414,0
485,7.5781,-347,-2082,2093,0
486,7.5937,-117,-3562,2371,0
487,7.6094,-58,-3996,2574,0
488,7.6250,-3,-3886,2277,0
489,7.6406,-316,-2648,2074,0
490,7.6562,-535,-1046,1531,0
491,7.6719,-390,652,1363,0
492,7.6875,-328,1640,945,0
493,7.7031,-308,2625,335,0
494,7.7187,-343,3722,-492,0
495,7.7344,-425,4269,-832,0
496,7.7500,-687,4175,-800,0
497,7.7656,-816,2910,-7,0
498,7.7812,-890,1335,656,0
499,7.7969,-855,-351,1289,0
500,7.8125,-699,-1671,2023,0
501,7.8281,-457,-3296,2101,0
502,7.8437,-421,-4175,2394,0
503,7.8594,-136,-3542,2105,0
504,7.8750,-253,-2734,2015,0
505,7.8906,-441,-1253,1636,0
506,7.9062,-523,449,1203,0
507,7.9219,-492,1796,863,0
508,7.9375,-199,2679,347,0
509,7.9531,-191,3605,-304,0
510,7.9687,-707,4507,-855,0
511,7.9844,-769,4171,-691,0
512,8.0000,-1105,2421,246,0
513,8.0156,-1144,1292,769,0
514,8.0312,-1101,-210,1628,0
515,8.0469,-664,-1957,2066,0
516,8.0625,-285,-3707,2492,0
517,8.0781,125,-4765,2476,0
518,8.0937,-35,-4253,2148,0
519,8.1094,-546,-2468,1820,0
520,8.1250,-855,-609,1320,0
521,8.1406,-804,1429,1085,0
522,8.1562,-457,2730,843,0
523,8.1719,-316,3781,39,0
524,8.1875,-496,4636,-511,0
525,8.2031,-812,4308,-453,0
526,8.2187,-902,2867,207,0
527,8.2344,-929,1375,863,0
528,8.2500,-792,39,1253,0
529,8.2656,-828,-1292,1839,0
530,8.2812,-699,-2195,2214,0
531,8.2969,-460,-4281,2406,0
532,8.3125,-15,-5058,2253,0
533,8.3281,-246,-3851,2070,0
534,8.3437,-605,-2531,1820,0
535,8.3594,-859,-457,1289,0
536,8.3750,-851,1207,875,0
537,8.3906,-480,3472,503,0
538,8.4062,-378,4882,-449,0
539,8.4219,-480,5593,-964,0
540,8.4375,-687,5300,-1101,0
541,8.4531,-1171,3726,-164,0
542,8.4687,-1203,1316,832,0
543,8.4844,-1093,-804,1820,0
544,8.5000,-542,-2835,2332,0
545,8.5156,-238,-4488,2464,0
546,8.5312,296,-5652,2316,0
547,8.5469,140,-4660,2171,0
548,8.5625,-500,-2917,2019,0
549,8.5781,-667,-496,1707,0
550,8.5937,-992,1015,1105,0
551,8.6094,-957,2367,582,0
552,8.6250,-515,3609,-226,0
553,8.6406,-593,4750,-1171,0
554,8.6562,-1109,4640,-1207,0
555,8.6719,-1214,3082,11,0
556,8.6875,-1222,1777,882,0
557,8.7031,-1019,-316,1703,0
558,8.7187,-941,-1937,2296,0
559,8.7344,39,-3863,2558,0
560,8.7500,171,-4691,2265,0
561,8.7656,89,-3664,1757,0
562,8.7812,-496,-2085,1468,0
563,8.7969,-617,-109,1183,0
564,8.8125,-656,1281,597,0
565,8.8281,-484,2500,136,0
566,8.8437,-378,3781,-476,0
567,8.8594,-574,4125,-691,0
568,8.8750,-625,3652,-203,0
569,8.8906,-746,2578,515,0
570,8.9062,-804,1105,992,0
571,8.9219,-738,-164,1613,0
572,8.9375,-582,-1968,2097,0
573,8.9531,-66,-3792,2246,0
574,8.9687,93,-4703,2269,0
575,8.9844,136,-4019,2082,0
576,9.0000,-390,-2464,1976,0
577,9.0156,-667,-464,1488,0
578,9.0312,-699,968,1027,0
579,9.0469,-230,2457,597,0
580,9.0625,-183,3261,-62,0
581,9.0781,-417,4144,-648,0
582,9.0937,-742,4136,-789,0
583,9.1094,-875,3261,-140,0
584,9.1250,-906,1679,718,0
585,9.1406,-613,453,1578,0
586,9.1562,-437,-1082,2058,0
587,9.1719,-187,-2531,2281,0
588,9.1875,-23,-3960,2128,0
589,9.2031,31,-3703,2003,0
590,9.2187,-265,-2429,1820,0
591,9.2344,-492,-1570,1675,0
592,9.2500,-593,-265,1472,0
593,9.2656,-644,1023,1078,0
594,9.2812,-472,2648,3,0
595,9.2969,-402,3757,-609,0
596,9.3125,-769,4113,-539,0
597,9.3281,-773,3246,402,0
598,9.3437,-664,1664,1171,0
599,9.3594,-562,742,1382,0
600,9.3750,-449,-492,1871,0
601,9.3906,-210,-2214,1753,0
602,9.4062,-164,-3605,2000,0
603,9.4219,109,-4292,1890,0
604,9.4375,70,-3332,1812,0
605,9.4531,-835,-1566,1468,0
606,9.4687,-1000,417,1019,0
607,9.4844,-566,2375,425,0
608,9.5000,-417,3066,144,0
609,9.5156,-539,3921,-191,0
610,9.5312,-808,4054,-105,0
611,9.5469,-738,2804,484,0
612,9.5625,-742,906,1253,0
613,9.5781,-652,-613,1867,0
614,9.5937,312,-2164,1972,0
615,9.6094,324,-3332,1679,0
616,9.6250,31,-3308,1484,0
617,9.6406,-144,-2652,1625,0
618,9.6562,-359,-2101,1550,0
619,9.6719,-531,-933,1464,0
620,9.6875,-726,511,1011,0
621,9.7031,-406,2503,89,0
622,9.7187,-777,3515,-359,0
623,9.7344,-792,2925,-78,0
624,9.7500,-566,1828,625,0
625,9.7656,-511,1078,1031,0
626,9.7812,-289,-457,1582,0
627,9.7969,78,-1996,1945,0
628,9.8125,523,-4054,2125,0
629,9.8281,230,-4046,1871,0
630,9.8437,-664,-2074,1664,0
631,9.8594,-929,74,875,0
632,9.8750,-585,3195,-394,0
633,9.8906,-941,3785,-1109,0
634,9.9062,-785,3738,-828,0
635,9.9219,-746,2714,218,0
636,9.9375,-648,1292,1343,0
637,9.9531,-371,-531,2074,0
638,9.9687,273,-2144,2496,0
639,9.9844,515,-3792,2230,0
640,10.0000,304,-3359,1976,0
641,10.0156,136,-1941,1558,0
642,10.0312,-957,-316,1152,0
643,10.0469,-886,972,484,0
644,10.0625,-777,3097,-335,0
645,10.0781,-722,3765,-828,0
646,10.0937,-750,2843,-54,0
647,10.1094,-644,1089,1082,0
648,10.1250,-613,-261,1800,0
649,10.1406,7,-1921,1874,0
650,10.1562,335,-3640,1339,0
651,10.1719,332,-2988,1062,0
652,10.1875,42,-1648,1179,0
653,10.2031,-54,-214,667,0
654,10.2187,-257,781,335,0
655,10.2344,-210,1425,335,0
656,10.2500,187,1101,546,0
657,10.2656,183,562,777,0
658,10.2812,35,222,980,0
659,10.2969,50,121,992,0
660,10.3125,97,-11,1105,0
661,10.3281,3,-265,1488,0
662,10.3437,0,-320,1332,0
663,10.3594,11,-269,1070,0
664,10.3750,-11,-167,957,0
665,10.3906,11,-66,914,0
666,10.4062,-70,-7,816,0
667,10.4219,-74,3,1156,0
668,10.4375,-50,78,1367,0
669,10.4531,-35,-3,757,0
670,10.4687,-82,19,722,0
671,10.4844,-148,19,812,0
672,10.5000,-144,-195,921,0
673,10.5156,-82,-210,875,0
674,10.5312,-74,-375,769,0
675,10.5469,31,-140,714,0
676,10.5625,35,-42,792,0
677,10.5781,-66,54,949,0
678,10.5937,-191,-3,1269,0
679,10.6094,-375,-66,1152,0
680,10.6250,214,-210,976,0
681,10.6406,-74,-132,988,0
682,10.6562,-164,-50,882,0
683,10.6719,-113,-121,824,0
684,10.6875,-156,-152,640,0
685,10.7031,-144,-269,707,0
686,10.7187,-31,-367,863,0
687,10.7344,50,-417,890,0
688,10.7500,39,-378,1246,0
689,10.7656,265,-183,914,0
690,10.7812,3,-386,878,0
691,10.7969,-35,-515,871,0
692,10.8125,-167,-343,925,0
693,10.8281,-140,-316,976,0
694,10.8437,-39,-339,917,0
695,10.8594,-132,-238,789,0
696,10.8750,35,-265,742,0
697,10.8906,-23,-339,941,0
698,10.9062,-19,-269,1046,0
699,10.9219,-39,-242,941,0
700,10.9375,27,-242,789,0
701,10.9531,46,-390,902,0
702,10.9687,-85,-367,960,0
703,10.9844,-35,-265,953,0
704,11.0000,0,-214,882,0
705,11.0156,105,-371,1167,0
706,11.0312,-156,-85,1027,0
707,11.0469,132,-257,1000,0
708,11.0625,128,-195,1023,0
709,11.0781,175,-191,1035,0
710,11.0937,242,-117,1039,0
711,11.1094,425,-238,1089,0
712,11.1250,390,-269,1015,0
713,11.1406,308,-289,1003,0
714,11.1562,250,-296,1042,0
715,11.1719,203,-277,507,0
716,11.1875,70,-324,773,0
717,11.2031,207,-382,828,0
718,11.2187,218,-445,855,0
719,11.2344,289,-339,902,0
720,11.2500,253,-339,914,0
721,11.2656,156,-382,843,0
722,11.2812,93,-457,746,0
723,11.2969,78,-558,695,0
724,11.3125,31,-636,789,0
725,11.3281,117,-558,742,0
726,11.3437,113,-601,750,0
727,11.3594,62,-578,656,0
728,11.3750,42,-554,695,0
729,11.3906,31,-554,683,0
730,11.4062,128,-535,605,0
731,11.4219,27,-593,679,0
732,11.4375,62,-570,695,0
733,11.4531,117,-515,757,0
734,11.4687,179,-535,789,0
735,11.4844,140,-585,777,0
736,11.5000,152,-656,738,0
737,11.5156,136,-761,726,0
738,11.5312,160,-671,660,0
739,11.5469,152,-515,718,0
740,11.5625,70,-585,519,0
741,11.5781,109,-484,578,0
742,11.5937,-42,-640,664,0
743,11.6094,-195,-941,1031,0
744,11.6250,-230,-710,238,0
745,11.6406,-519,-496,886,0
746,11.6562,58,-859,1894,0
747,11.6719,-11,-453,1339,0
748,11.6875,-160,-195,1097,0
749,11.7031,-23,-332,1500,0
750,11.7187,15,11,1714,0
751,11.7344,414,214,2007,0
752,11.7500,464,292,2261,0
753,11.7656,574,308,2042,0
754,11.7812,597,300,2007,0
755,11.7969,433,234,1890,0
756,11.8125,464,246,1691,0
757,11.8281,503,167,1500,0
758,11.8437,472,207,1343,0
759,11.8594,460,210,1195,0
760,11.8750,406,144,1027,0
761,11.8906,406,85,847,0
762,11.9062,312,42,703,0
763,11.9219,273,-46,589,0
764,11.9375,214,78,421,0
765,11.9531,0,160,312,0
766,11.9687,-42,191,144,0
767,11.9844,-175,273,132,0
768,12.0000,-195,382,-15,0
769,12.0156,-460,480,-50,0
770,12.0312,-492,441,7,0
771,12.0469,-519,453,66,0
772,12.0625,-535,449,109,0
773,12.0781,-601,421,156,0
774,12.0937,-949,488,144,0
775,12.1094,-1121,601,296,0
776,12.1250,-1308,503,503,0
777,12.1406,-1417,234,878,0
778,12.1562,-1402,-519,1332,0
779,12.1719,-1070,-1402,2152,0
780,12.1875,-468,-1851,2539,0
781,12.2031,-562,-1566,2250,0
782,12.2187,-425,-1378,2402,0
783,12.2344,93,-1222,3054,0
784,12.2500,914,-1265,3257,0
785,12.2656,1183,-1046,3000,0
786,12.2812,957,-769,2707,0
787,12.2969,695,-667,2464,0
788,12.3125,675,-660,2218,0
789,12.3281,679,-597,2097,0
790,12.3437,664,-378,1929,0
791,12.3594,621,-214,1746,0
792,12.3750,609,-15,1574,0
793,12.3906,542,121,1285,0
794,12.4062,453,210,1035,0
795,12.4219,250,355,660,0
796,12.4375,93,410,332,0
797,12.4531,50,445,207,0
798,12.4687,31,484,167,0
799,12.4844,93,492,121,0
800,12.5000,195,484,132,0
801,12.5156,226,503,144,0
802,12.5312,191,515,101,0
803,12.5469,136,585,-27,0
804,12.5625,58,640,-109,0
805,12.5781,-42,640,-222,0
806,12.5937,-66,589,-136,0
807,12.6094,-62,457,-27,0
808,12.6250,-23,398,78,0
809,12.6406,-23,382,316,0
810,12.6562,-15,406,332,0
811,12.6719,35,343,414,0
812,12.6875,23,187,500,0
813,12.7031,121,93,828,0
814,12.7187,269,-355,1300,0
