# CADENCE free-form capture (CPX SPI-flash logger, on-device inference)
# samples=4620  rate_hz=64  duration_s=72.19
# phase = device-inferred state: 0=still  1=walk  2=freeze
# analyze: --labels still,walk,freeze --freeze-phases 2
idx,t_s,ax_mg,ay_mg,az_mg,phase
164,2.5625,-226,-968,42,0
165,2.5781,-238,-972,31,0
166,2.5937,-250,-964,58,0
167,2.6094,-242,-953,19,0
168,2.6250,-234,-980,23,0
169,2.6406,-226,-960,50,0
170,2.6562,-257,-964,-3,0
171,2.6719,-242,-953,-11,0
172,2.6875,-246,-976,35,0
173,2.7031,-250,-964,3,0
174,2.7187,-242,-957,113,0
175,2.7344,-242,-957,0,0
176,2.7500,-250,-957,19,0
177,2.7656,-238,-964,31,0
178,2.7812,-246,-960,42,0
179,2.7969,-250,-968,19,0
180,2.8125,-242,-957,15,0
181,2.8281,-238,-949,35,0
182,2.8437,-222,-953,42,0
183,2.8594,-250,-964,11,0
184,2.8750,-250,-960,-3,0
185,2.8906,-242,-976,-3,0
186,2.9062,-242,-968,50,0
187,2.9219,-226,-960,19,0
188,2.9375,-218,-953,23,0
189,2.9531,-242,-964,54,0
190,2.9687,-238,-949,35,0
191,2.9844,-234,-957,85,0
192,3.0000,-242,-957,-7,0
193,3.0156,-238,-980,50,0
194,3.0312,-250,-960,-23,0
195,3.0469,-238,-968,70,0
196,3.0625,-234,-953,-27,0
197,3.0781,-234,-964,31,0
198,3.0937,-246,-976,70,0
199,3.1094,-242,-960,31,0
200,3.1250,-222,-972,50,0
201,3.1406,-246,-976,-23,0
202,3.1562,-246,-968,-27,0
203,3.1719,-253,-957,35,0
204,3.1875,-246,-949,70,0
205,3.2031,-238,-949,23,0
206,3.2187,-218,-953,35,0
207,3.2344,-238,-968,54,0
208,3.2500,-222,-960,3,0
209,3.2656,-234,-968,0,0
210,3.2812,-261,-964,-7,0
211,3.2969,-242,-957,-11,0
212,3.3125,-242,-964,3,0
213,3.3281,-246,-960,35,0
214,3.3437,-242,-957,31,0
215,3.3594,-257,-968,35,0
216,3.3750,-234,-957,7,0
217,3.3906,-246,-976,11,0
218,3.4062,-246,-960,-46,0
219,3.4219,-226,-964,62,0
220,3.4375,-250,-968,35,0
221,3.4531,-238,-960,78,0
222,3.4687,-250,-964,31,0
223,3.4844,-238,-957,27,0
224,3.5000,-246,-957,39,0
225,3.5156,-230,-949,35,0
226,3.5312,-246,-957,58,0
227,3.5469,-242,-957,31,0
228,3.5625,-246,-949,-15,0
229,3.5781,-242,-964,19,0
230,3.5937,-253,-968,54,0
231,3.6094,-246,-968,42,0
232,3.6250,-238,-964,35,0
233,3.6406,-234,-964,19,0
234,3.6562,-238,-964,58,0
235,3.6719,-230,-953,7,0
236,3.6875,-238,-953,-19,0
237,3.7031,-234,-960,19,0
238,3.7187,-230,-953,19,0
239,3.7344,-230,-964,27,0
240,3.7500,-238,-964,15,0
241,3.7656,-246,-960,-11,0
242,3.7812,-234,-972,35,0
243,3.7969,-234,-976,11,0
244,3.8125,-246,-953,46,0
245,3.8281,-242,-949,42,0
246,3.8437,-242,-976,50,0
247,3.8594,-234,-964,19,0
248,3.8750,-246,-968,11,0
249,3.8906,-261,-964,19,0
250,3.9062,-226,-972,-11,0
251,3.9219,-250,-984,27,0
252,3.9375,-234,-953,15,0
253,3.9531,-261,-964,42,0
254,3.9687,-234,-972,-7,0
255,3.9844,-214,-957,97,0
256,4.0000,-222,-960,7,0
257,4.0156,-230,-972,11,0
258,4.0312,-238,-964,66,0
259,4.0469,-246,-957,27,0
260,4.0625,-250,-964,82,0
261,4.0781,-246,-949,-11,0
262,4.0937,-265,-972,31,0
263,4.1094,-238,-957,-3,0
264,4.1250,-230,-953,23,0
265,4.1406,-230,-960,-11,0
266,4.1562,-261,-964,15,0
267,4.1719,-246,-960,31,0
268,4.1875,-246,-960,39,0
269,4.2031,-230,-960,3,0
270,4.2187,-250,-972,46,0
271,4.2344,-238,-957,70,0
272,4.2500,-238,-968,15,0
273,4.2656,-222,-960,42,0
274,4.2812,-234,-968,7,0
275,4.2969,-226,-957,62,0
276,4.3125,-250,-964,19,0
277,4.3281,-246,-964,23,0
278,4.3437,-242,-968,39,0
279,4.3594,-234,-949,27,0
280,4.3750,-242,-964,31,0
281,4.3906,-238,-968,39,0
282,4.4062,-242,-964,54,0
283,4.4219,-238,-976,31,0
284,4.4375,-253,-968,-11,0
285,4.4531,-238,-968,15,0
286,4.4687,-242,-968,39,0
287,4.4844,-242,-964,-3,0
288,4.5000,-246,-976,42,0
289,4.5156,-242,-968,19,0
290,4.5312,-234,-964,23,0
291,4.5469,-250,-968,39,0
292,4.5625,-238,-960,31,0
293,4.5781,-238,-957,23,0
294,4.5937,-214,-949,23,0
295,4.6094,-238,-960,7,0
296,4.6250,-230,-968,35,0
297,4.6406,-242,-949,35,0
298,4.6562,-238,-960,23,0
299,4.6719,-230,-960,54,0
300,4.6875,-214,-972,35,0
301,4.7031,-246,-972,35,0
302,4.7187,-250,-957,15,0
303,4.7344,-242,-960,39,0
304,4.7500,-238,-949,54,0
305,4.7656,-230,-968,-7,0
306,4.7812,-234,-960,42,0
307,4.7969,-234,-964,50,0
308,4.8125,-234,-957,58,0
309,4.8281,-242,-964,62,0
310,4.8437,-246,-972,3,0
311,4.8594,-238,-968,23,0
312,4.8750,-234,-968,62,0
313,4.8906,-250,-960,11,0
314,4.9062,-238,-957,46,0
315,4.9219,-238,-972,39,0
316,4.9375,-246,-968,7,0
317,4.9531,-238,-968,-19,0
318,4.9687,-238,-968,39,0
319,4.9844,-230,-953,-35,0
320,5.0000,-242,-957,35,0
321,5.0156,-230,-964,31,0
322,5.0312,-242,-957,97,0
323,5.0469,-246,-960,7,0
324,5.0625,-238,-968,42,0
325,5.0781,-246,-960,35,0
326,5.0937,-250,-968,-7,0
327,5.1094,-246,-960,62,0
328,5.1250,-238,-960,31,0
329,5.1406,-234,-964,27,0
330,5.1562,-226,-960,-15,0
331,5.1719,-246,-953,-11,0
332,5.1875,-246,-980,19,0
333,5.2031,-242,-957,39,0
334,5.2187,-238,-949,39,0
335,5.2344,-234,-953,50,0
336,5.2500,-238,-972,42,0
337,5.2656,-242,-941,46,0
338,5.2812,-242,-968,27,0
339,5.2969,-234,-960,-31,0
340,5.3125,-238,-976,-3,0
341,5.3281,-246,-964,31,0
342,5.3437,-250,-964,58,0
343,5.3594,-230,-960,23,0
344,5.3750,-234,-972,39,0
345,5.3906,-246,-964,50,0
346,5.4062,-242,-949,97,0
347,5.4219,-238,-964,-11,0
348,5.4375,-226,-949,7,0
349,5.4531,-226,-949,46,0
350,5.4687,-230,-960,35,0
351,5.4844,-230,-960,19,0
352,5.5000,-238,-964,39,0
353,5.5156,-234,-964,27,0
354,5.5312,-238,-968,15,0
355,5.5469,-234,-972,7,0
356,5.5625,-238,-953,74,0
357,5.5781,-242,-964,3,0
358,5.5937,-246,-972,58,0
359,5.6094,-242,-964,19,0
360,5.6250,-230,-964,27,0
361,5.6406,-242,-968,11,0
362,5.6562,-246,-953,0,0
363,5.6719,-238,-960,70,0
364,5.6875,-234,-960,31,0
365,5.7031,-238,-953,39,0
366,5.7187,-226,-968,66,0
367,5.7344,-230,-949,27,0
368,5.7500,-246,-964,74,0
369,5.7656,-242,-957,19,0
370,5.7812,-242,-949,89,0
371,5.7969,-242,-949,-19,0
372,5.8125,-238,-972,7,0
373,5.8281,-226,-968,-31,0
374,5.8437,-234,-960,70,0
375,5.8594,-242,-960,15,0
376,5.8750,-230,-964,-15,0
377,5.8906,-250,-968,7,0
378,5.9062,-242,-960,15,0
379,5.9219,-234,-964,27,0
380,5.9375,-246,-957,0,0
381,5.9531,-261,-957,42,0
382,5.9687,-242,-964,50,0
383,5.9844,-250,-972,3,0
384,6.0000,-238,-964,19,0
385,6.0156,-257,-957,58,0
386,6.0312,-261,-945,19,0
387,6.0469,-242,-968,46,0
388,6.0625,-234,-949,31,0
389,6.0781,-238,-968,0,0
390,6.0937,-242,-949,19,0
391,6.1094,-242,-964,11,0
392,6.1250,-246,-964,-3,0
393,6.1406,-246,-957,35,0
394,6.1562,-246,-953,35,0
395,6.1719,-242,-953,31,0
396,6.1875,-246,-960,35,0
397,6.2031,-222,-980,-11,0
398,6.2187,-226,-960,42,0
399,6.2344,-222,-957,-15,0
400,6.2500,-234,-953,62,0
401,6.2656,-238,-976,3,0
402,6.2812,-242,-957,11,0
403,6.2969,-238,-957,-7,0
404,6.3125,-242,-964,39,0
405,6.3281,-230,-964,31,0
406,6.3437,-234,-964,58,0
407,6.3594,-238,-972,7,0
408,6.3750,-234,-953,54,0
409,6.3906,-242,-972,19,0
410,6.4062,-230,-968,3,0
411,6.4219,-234,-968,-7,0
412,6.4375,-238,-949,27,0
413,6.4531,-250,-976,-3,0
414,6.4687,-246,-976,23,0
415,6.4844,-257,-953,39,0
416,6.5000,-234,-953,70,0
417,6.5156,-246,-972,0,0
418,6.5312,-250,-964,-3,0
419,6.5469,-226,-976,89,0
420,6.5625,-234,-960,42,0
421,6.5781,-218,-953,15,0
422,6.5937,-230,-953,46,0
423,6.6094,-226,-953,7,0
424,6.6250,-218,-949,39,0
425,6.6406,-250,-949,-7,0
426,6.6562,-246,-980,58,0
427,6.6719,-246,-964,-7,0
428,6.6875,-234,-957,11,0
429,6.7031,-234,-964,19,0
430,6.7187,-234,-960,42,0
431,6.7344,-253,-968,0,0
432,6.7500,-234,-960,7,0
433,6.7656,-230,-957,19,0
434,6.7812,-238,-964,19,0
435,6.7969,-257,-949,35,0
436,6.8125,-234,-964,42,0
437,6.8281,-230,-968,-15,0
438,6.8437,-238,-964,39,0
439,6.8594,-246,-968,39,0
440,6.8750,-238,-964,31,0
441,6.8906,-242,-968,7,0
442,6.9062,-222,-964,0,0
443,6.9219,-246,-964,11,0
444,6.9375,-253,-957,0,0
445,6.9531,-234,-957,31,0
446,6.9687,-273,-960,19,0
447,6.9844,-242,-960,27,0
448,7.0000,-230,-976,23,0
449,7.0156,-226,-968,54,0
450,7.0312,-246,-968,31,0
451,7.0469,-226,-964,19,0
452,7.0625,-242,-964,23,0
453,7.0781,-253,-968,7,0
454,7.0937,-238,-960,27,0
455,7.1094,-214,-968,39,0
456,7.1250,-238,-964,-3,0
457,7.1406,-238,-972,11,0
458,7.1562,-238,-964,15,0
459,7.1719,-242,-957,23,0
460,7.1875,-246,-957,19,0
461,7.2031,-234,-964,35,0
462,7.2187,-246,-968,31,0
463,7.2344,-242,-964,3,0
464,7.2500,-234,-964,19,0
465,7.2656,-242,-960,42,0
466,7.2812,-234,-960,23,0
467,7.2969,-238,-976,15,0
468,7.3125,-238,-964,11,0
469,7.3281,-257,-964,23,0
470,7.3437,-250,-968,31,0
471,7.3594,-257,-968,15,0
472,7.3750,-246,-980,3,0
473,7.3906,-238,-976,15,0
474,7.4062,-242,-968,31,0
475,7.4219,-261,-964,35,0
476,7.4375,-238,-976,19,0
477,7.4531,-234,-957,11,0
478,7.4687,-226,-960,11,0
479,7.4844,-230,-960,31,0
480,7.5000,-234,-949,3,0
481,7.5156,-253,-953,11,0
482,7.5312,-246,-957,27,0
483,7.5469,-250,-972,46,0
484,7.5625,-250,-949,23,0
485,7.5781,-242,-953,50,0
486,7.5937,-242,-964,62,0
487,7.6094,-238,-957,42,0
488,7.6250,-242,-960,15,0
489,7.6406,-246,-968,15,0
490,7.6562,-242,-953,0,0
491,7.6719,-246,-960,62,0
492,7.6875,-238,-960,27,0
493,7.7031,-238,-976,58,0
494,7.7187,-246,-949,-7,0
495,7.7344,-234,-968,-11,0
496,7.7500,-246,-968,-3,0
497,7.7656,-242,-953,3,0
498,7.7812,-238,-972,11,0
499,7.7969,-250,-937,42,0
500,7.8125,-230,-964,23,0
501,7.8281,-226,-964,46,0
502,7.8437,-234,-964,7,0
503,7.8594,-250,-964,27,0
504,7.8750,-242,-949,46,0
505,7.8906,-238,-960,27,0
506,7.9062,-246,-957,19,0
507,7.9219,-234,-964,50,0
508,7.9375,-250,-964,35,0
509,7.9531,-242,-960,3,0
510,7.9687,-238,-964,3,0
511,7.9844,-214,-964,-15,0
512,8.0000,-246,-957,-50,0
513,8.0156,-250,-976,-35,0
514,8.0312,-257,-976,-7,0
515,8.0469,-261,-972,7,0
516,8.0625,-238,-957,-3,0
517,8.0781,-238,-949,27,0
518,8.0937,-230,-957,19,0
519,8.1094,-242,-957,19,0
520,8.1250,-238,-968,31,0
521,8.1406,-234,-964,39,0
522,8.1562,-242,-976,-11,0
523,8.1719,-238,-976,42,0
524,8.1875,-234,-960,0,0
525,8.2031,-238,-964,35,0
526,8.2187,-246,-957,35,0
527,8.2344,-226,-968,39,0
528,8.2500,-234,-960,3,0
529,8.2656,-238,-972,3,0
530,8.2812,-246,-953,39,0
531,8.2969,-242,-964,27,0
532,8.3125,-238,-968,54,0
533,8.3281,-246,-972,19,0
534,8.3437,-230,-960,-35,0
535,8.3594,-207,-964,50,0
536,8.3750,-234,-945,3,0
537,8.3906,-242,-953,42,0
538,8.4062,-242,-960,7,0
539,8.4219,-218,-964,3,0
540,8.4375,-242,-960,23,0
541,8.4531,-234,-960,35,0
542,8.4687,-261,-957,19,0
543,8.4844,-234,-968,7,0
544,8.5000,-242,-957,23,0
545,8.5156,-250,-960,-7,0
546,8.5312,-250,-964,15,0
547,8.5469,-242,-960,35,0
548,8.5625,-242,-964,58,0
549,8.5781,-238,-968,35,0
550,8.5937,-246,-960,54,0
551,8.6094,-250,-957,27,0
552,8.6250,-242,-960,42,0
553,8.6406,-230,-972,31,0
554,8.6562,-253,-964,23,0
555,8.6719,-230,-968,-19,0
556,8.6875,-250,-957,54,0
557,8.7031,-250,-968,42,0
558,8.7187,-246,-976,-15,0
559,8.7344,-238,-968,-3,0
560,8.7500,-230,-968,31,0
561,8.7656,-242,-957,46,0
562,8.7812,-222,-960,54,0
563,8.7969,-226,-968,39,0
564,8.8125,-250,-960,0,0
565,8.8281,-238,-957,31,0
566,8.8437,-246,-949,11,0
567,8.8594,-250,-980,3,0
568,8.8750,-250,-953,3,0
569,8.8906,-226,-968,19,0
570,8.9062,-246,-957,15,0
571,8.9219,-246,-972,39,0
572,8.9375,-203,-960,19,0
573,8.9531,-238,-960,11,0
574,8.9687,-230,-960,46,0
575,8.9844,-242,-964,15,0
576,9.0000,-226,-957,50,0
577,9.0156,-230,-968,31,0
578,9.0312,-261,-953,78,0
579,9.0469,-246,-957,0,0
580,9.0625,-234,-968,19,0
581,9.0781,-250,-968,7,0
582,9.0937,-250,-957,78,0
583,9.1094,-234,-964,11,0
584,9.1250,-238,-945,-7,0
585,9.1406,-234,-949,42,0
586,9.1562,-238,-968,11,0
587,9.1719,-234,-960,-31,0
588,9.1875,-253,-964,27,0
589,9.2031,-242,-968,82,0
590,9.2187,-246,-957,-11,0
591,9.2344,-246,-968,35,0
592,9.2500,-238,-960,3,0
593,9.2656,-230,-968,31,0
594,9.2812,-242,-957,15,0
595,9.2969,-250,-960,74,0
596,9.3125,-234,-968,15,0
597,9.3281,-261,-972,23,0
598,9.3437,-246,-960,-15,0
599,9.3594,-250,-964,70,0
600,9.3750,-250,-957,3,0
601,9.3906,-226,-972,3,0
602,9.4062,-242,-964,27,0
603,9.4219,-242,-960,42,0
604,9.4375,-234,-949,0,0
605,9.4531,-230,-968,46,0
606,9.4687,-253,-960,-3,0
607,9.4844,-238,-964,39,0
608,9.5000,-242,-957,11,0
609,9.5156,-238,-964,23,0
610,9.5312,-250,-964,39,0
611,9.5469,-242,-968,7,0
612,9.5625,-238,-960,89,0
613,9.5781,-246,-968,27,0
614,9.5937,-230,-953,23,0
615,9.6094,-210,-957,70,0
616,9.6250,-242,-968,31,0
617,9.6406,-226,-976,31,0
618,9.6562,-253,-968,0,0
619,9.6719,-246,-957,-46,0
620,9.6875,-230,-964,15,0
621,9.7031,-238,-968,11,0
622,9.7187,-253,-957,46,0
623,9.7344,-242,-945,35,0
624,9.7500,-242,-964,19,0
625,9.7656,-242,-968,54,0
626,9.7812,-230,-960,78,0
627,9.7969,-234,-964,-15,0
628,9.8125,-250,-960,11,0
629,9.8281,-246,-960,39,0
630,9.8437,-246,-957,3,0
631,9.8594,-242,-964,39,0
632,9.8750,-242,-964,-7,0
633,9.8906,-242,-960,35,0
634,9.9062,-242,-960,27,0
635,9.9219,-238,-968,-3,0
636,9.9375,-242,-960,7,0
637,9.9531,-230,-964,54,0
638,9.9687,-250,-972,0,0
639,9.9844,-242,-976,3,0
640,10.0000,-230,-964,15,0
641,10.0156,-226,-945,-3,0
642,10.0312,-257,-960,11,0
643,10.0469,-242,-964,-3,0
644,10.0625,-238,-968,62,0
645,10.0781,-246,-964,-15,0
646,10.0937,-238,-972,-7,0
647,10.1094,-222,-957,3,0
648,10.1250,-234,-960,0,0
649,10.1406,-246,-957,39,0
650,10.1562,-246,-968,-11,0
651,10.1719,-238,-960,11,0
652,10.1875,-242,-972,46,0
653,10.2031,-246,-964,-3,0
654,10.2187,-238,-964,31,0
655,10.2344,-242,-964,46,0
656,10.2500,-238,-968,-11,0
657,10.2656,-242,-972,58,0
658,10.2812,-246,-968,23,0
659,10.2969,-250,-968,58,0
660,10.3125,-238,-960,7,0
661,10.3281,-250,-964,-27,0
662,10.3437,-250,-964,3,0
663,10.3594,-234,-960,27,0
664,10.3750,-234,-968,19,0
665,10.3906,-246,-968,3,0
666,10.4062,-242,-960,50,0
667,10.4219,-246,-953,35,0
668,10.4375,-234,-976,7,0
669,10.4531,-234,-957,27,0
670,10.4687,-222,-960,23,0
671,10.4844,-253,-964,31,0
672,10.5000,-234,-957,27,0
673,10.5156,-238,-968,23,0
674,10.5312,-226,-968,42,0
675,10.5469,-238,-957,23,0
676,10.5625,-238,-964,35,0
677,10.5781,-238,-964,11,0
678,10.5937,-238,-957,-3,0
679,10.6094,-242,-960,3,0
680,10.6250,-230,-964,23,0
681,10.6406,-234,-964,0,0
682,10.6562,-234,-968,3,0
683,10.6719,-238,-972,39,0
684,10.6875,-250,-968,11,0
685,10.7031,-253,-968,31,0
686,10.7187,-246,-960,23,0
687,10.7344,-257,-964,3,0
688,10.7500,-250,-964,15,0
689,10.7656,-234,-964,3,0
690,10.7812,-234,-968,7,0
691,10.7969,-234,-957,23,0
692,10.8125,-238,-957,39,0
693,10.8281,-234,-960,27,0
694,10.8437,-250,-960,35,0
695,10.8594,-222,-964,35,0
696,10.8750,-242,-960,19,0
697,10.8906,-242,-968,11,0
698,10.9062,-242,-976,15,0
699,10.9219,-238,-964,39,0
700,10.9375,-234,-957,-15,0
701,10.9531,-238,-964,7,0
702,10.9687,-246,-953,31,0
703,10.9844,-246,-953,0,0
704,11.0000,-230,-968,3,0
705,11.0156,-238,-953,27,0
706,11.0312,-238,-957,35,0
707,11.0469,-246,-957,15,0
708,11.0625,-246,-972,66,0
709,11.0781,-238,-964,-15,0
710,11.0937,-230,-972,-7,0
711,11.1094,-246,-960,42,0
712,11.1250,-230,-968,-35,0
713,11.1406,-238,-949,42,0
714,11.1562,-246,-957,54,0
715,11.1719,-250,-957,-3,0
716,11.1875,-250,-960,19,0
717,11.2031,-253,-957,0,0
718,11.2187,-242,-968,-15,0
719,11.2344,-230,-972,62,0
720,11.2500,-238,-960,15,0
721,11.2656,-250,-960,46,0
722,11.2812,-250,-957,15,0
723,11.2969,-250,-953,-27,0
724,11.3125,-234,-964,7,0
725,11.3281,-246,-960,15,0
726,11.3437,-250,-957,-19,0
727,11.3594,-242,-953,-15,0
728,11.3750,-242,-972,23,0
729,11.3906,-238,-953,46,0
730,11.4062,-234,-968,7,0
731,11.4219,-253,-953,15,0
732,11.4375,-238,-972,97,0
733,11.4531,-242,-964,11,0
734,11.4687,-242,-957,27,0
735,11.4844,-246,-957,117,0
736,11.5000,-234,-960,23,0
737,11.5156,-250,-957,0,0
738,11.5312,-242,-960,54,0
739,11.5469,-242,-972,-31,0
740,11.5625,-242,-976,58,0
741,11.5781,-246,-972,7,0
742,11.5937,-257,-976,35,0
743,11.6094,-230,-953,82,0
744,11.6250,-242,-964,27,0
745,11.6406,-242,-953,82,0
746,11.6562,-218,-960,-3,0
747,11.6719,-222,-949,19,0
748,11.6875,-234,-953,54,0
749,11.7031,-246,-949,3,0
750,11.7187,-238,-949,-3,0
751,11.7344,-250,-960,31,0
752,11.7500,-218,-964,39,0
753,11.7656,-250,-945,-7,0
754,11.7812,-250,-960,62,0
755,11.7969,-238,-960,15,0
756,11.8125,-242,-957,15,0
757,11.8281,-250,-968,27,0
758,11.8437,-234,-957,-27,0
759,11.8594,-246,-972,27,0
760,11.8750,-242,-949,-19,0
761,11.8906,-234,-968,11,0
762,11.9062,-218,-992,54,0
763,11.9219,-242,-960,-27,0
764,11.9375,-234,-960,31,0
765,11.9531,-242,-968,-19,0
766,11.9687,-242,-972,27,0
767,11.9844,-226,-960,27,0
768,12.0000,-257,-964,-27,0
769,12.0156,-261,-972,27,0
770,12.0312,-265,-968,27,0
771,12.0469,-273,-957,7,0
772,12.0625,-253,-976,-3,0
773,12.0781,-246,-949,-23,0
774,12.0937,-253,-945,58,0
775,12.1094,-234,-968,11,0
776,12.1250,-230,-972,54,0
777,12.1406,-242,-960,27,0
778,12.1562,-234,-953,27,0
779,12.1719,-242,-972,-23,0
780,12.1875,-230,-968,46,0
781,12.2031,-230,-968,-50,0
782,12.2187,-238,-968,66,0
783,12.2344,-242,-968,7,0
784,12.2500,-230,-957,23,0
785,12.2656,-242,-960,7,0
786,12.2812,-238,-957,39,0
787,12.2969,-246,-960,23,0
788,12.3125,-234,-968,7,0
789,12.3281,-242,-968,-7,0
790,12.3437,-253,-964,-3,0
791,12.3594,-242,-957,-11,0
792,12.3750,-250,-964,-19,0
793,12.3906,-238,-960,23,0
794,12.4062,-234,-957,-15,0
795,12.4219,-242,-972,42,0
796,12.4375,-246,-953,27,0
797,12.4531,-242,-953,11,0
798,12.4687,-238,-964,39,0
799,12.4844,-234,-968,-23,0
